,predicted_val,actual_val
0,8.430898269781753,8.711356519059024
1,9.21280166326414,9.91106040889772
2,9.24475505622731,9.311037577685342
3,7.012832245636262,7.163406507510334
4,9.590048597499784,9.911013890276308
5,5.445508470098281,6.672040581989513
6,9.389037679312551,10.0
7,9.422627571800046,9.311554177816642
8,2.9856910901921125,1.3448566047246235
9,3.007001353618788,2.4489552911197934
10,2.8546126325102827,4.346465814655798
11,8.996516501476796,9.911208583244512
12,9.421461705329198,8.711356547771322
13,9.342801258769265,10.0
14,9.69325870614455,9.311006071926004
15,8.902909415188962,9.91100488671252
16,2.1177155447756304,2.086568580018144
17,8.964978654184742,9.311014810599625
18,2.9856910901921125,0.9354433978407246
19,9.109272115911923,9.311232038093026
20,3.2589557884633784,2.561263758963493
21,9.24641532813424,8.711313557780105
22,9.60235247477939,9.311105052015316
23,8.926766022171524,9.311475599745672
24,9.235128913840668,9.910977618519706
25,8.129845464727802,9.311071880759688
26,9.657473991165995,9.911199463868371
27,9.373052006231617,9.311021697367533
28,7.211616770543211,7.212381599787321
29,9.024098767456247,9.910947517935144
30,9.594977591178433,0.8200642988215979
31,9.320346235100951,9.311237942021458
32,9.601440440042053,9.311251019308465
33,9.264240772089217,9.311131670305622
34,5.459600351107312,7.249910991390592
35,9.085298765930995,9.311227320429769
36,9.37767397026313,9.311465426775232
37,9.435283531159348,9.311067354403988
38,9.284299869015078,9.311000742032872
39,9.051998874359153,9.311280528831825
40,2.088750571629337,2.0761743802665857
41,-0.2043719415079677,0.5109594088869536
42,9.352988430801549,9.31100132270116
43,9.419102884124058,10.0
44,8.543532766132948,9.911139599302157
45,9.651028144144158,10.0
46,9.027328023810844,9.3112906009417
47,4.988200397178682,4.867842318572867
48,2.039556322182723,2.0858640221308966
49,9.49059788515729,9.31129388385775
50,2.036658395571903,2.1144571171158484
51,9.277420743669879,9.311350827900464
52,9.052457013332441,9.911019424500916
53,9.229800054628555,9.311216432365487
54,9.37671061821202,9.311113480215376
55,9.252262297464032,9.311241152618113
56,9.32822533271348,9.31104529157022
57,7.8895986948243095,7.782194287188262
58,8.939681518815728,9.910937393471864
59,9.700310793349226,9.311054987264546
60,4.111428207401443,10.0
61,2.114844044672976,2.114964671679544
62,5.850827968896763,9.311277251518064
63,9.351536722457693,10.0
64,1.8522695708267232,2.2555455679202128
65,9.326204642706015,10.0
66,9.382152424951036,9.311108570232069
67,9.519301095113676,9.311187322052984
68,8.016241418271768,9.31127365095138
69,9.803041120701291,8.711601664891377
70,3.251104429283661,2.439699430091222
71,9.793778812441614,8.711592867455794
72,3.192654851705312,2.7347135880700484
73,2.036658395571903,2.0974568444729265
74,9.67512550827691,8.711312920829965
75,9.337416099931145,8.711434446407285
76,9.422627571800046,9.311293796304136
77,1.95740691608183,2.1323473528633503
78,1.997545946198104,2.115852864850414
79,9.123645801288129,9.311005991922832
80,3.606694859890539,3.5028384821833347
81,8.644978628565546,9.311208964553426
82,1.1436909820783718,1.1804299147356367
83,9.326959380004755,9.31148210218361
84,9.464682326055563,9.311391350999289
85,9.751343504486181,9.311232244866124
86,1.2213474174592522,0.3373916195089086
87,9.801400560296566,9.311175947353693
88,4.090049983820929,5.041767690672959
89,8.618174383185087,8.111890755601776
90,2.1177155447756304,2.151777868740176
91,9.458656068804222,10.0
92,0.3665448965542148,0.2910651966259405
93,9.601440440042053,9.311066286504552
94,5.10605955814909,4.586495416461097
95,9.601707580161584,9.911223431545332
96,0.3665448965542148,0.6405405823212647
97,7.20527041238759,7.869010369937323
98,9.442537685535234,9.311002134200637
99,9.553303891783447,9.311218805377129
100,9.340136014743456,10.0
101,9.408390207588916,9.311302275899608
102,9.141700656284332,9.311006953339923
103,9.69641807518433,9.311279544340302
104,9.439938331753945,9.311000048624098
105,9.538001477424354,8.711550566358117
106,8.880752578491167,8.11190234932841
107,8.90071912337297,9.311290146854637
108,5.10605955814909,4.089694238241261
109,5.236466153652722,4.233525954679961
110,9.50785354571917,9.91107889378204
111,9.392356945881957,9.310999987614686
112,2.3986290334145646,2.265460728098347
113,7.146465727415902,6.874764512565962
114,9.476016656980068,9.911016781794034
115,9.430347152882437,9.311230829240426
116,1.8988440602323005,2.106275871938508
117,1.0580468539572376,1.1477706131547758
118,4.7059237439912724,4.81352970554298
119,0.22540458344408928,0.161045307136194
120,4.922515578417711,6.614920165412119
121,8.74194092898947,8.111728092205992
122,9.636949457813577,9.311136119848054
123,8.621445814803955,9.311000370256377
124,9.335684434261031,9.311065527010395
125,9.409562991678055,8.711312397777084
126,9.225189478127735,8.11167504471379
127,9.393524520490814,9.311309315782424
128,1.8910084700757743,2.105017965497733
129,9.491503092694026,9.311555191383327
130,9.266554318266047,9.311004244080896
131,1.0185411694936808,0.5534481987966807
132,9.326959380004755,9.311437158433192
133,9.684782482471515,9.311002140965613
134,2.6374445779794273,2.242896649438627
