,predicted_val,actual_val
0,9.18443205815962,9.911013890276308
1,9.327806363445124,9.311334680293152
2,10.090010851973501,8.711621275563692
3,7.238763555018657,2.1609505569687952
4,6.111196552841519,6.691414322708451
5,7.810006435619343,10.0
6,9.842462339139658,8.111671160377435
7,8.994251158528462,10.0
8,9.126765950416324,8.711316584913291
9,1.726448510598252,2.086568580018144
10,8.933927088908263,9.311005303168812
11,0.7877523106860629,0.3629047892426253
12,9.598907530630758,10.0
13,9.134294685161525,0.8200642988215979
14,9.065869413468588,9.311175165815616
15,7.796086640768227,8.71131839350141
16,8.748546680488037,9.31122713015026
17,9.166277503928471,9.911142054469655
18,6.5128167866779645,7.249910991390592
19,8.77952711756254,9.311227320429769
20,10.307393922513628,9.311465426775232
21,3.7242883018117077,2.814566922277295
22,9.335452145181149,9.311037165591657
23,2.874111671636226,2.1503064586836924
24,9.337533580786012,10.0
25,9.372439338417752,10.0
26,8.837466094150914,9.911205365100232
27,9.426226795339742,10.0
28,5.306986222450036,4.867842318572867
29,9.33233391524845,9.311007294554058
30,1.2723155002277018,2.1144571171158484
31,8.839490899972468,9.911111786854525
32,9.27513127459175,8.111675106392013
33,9.606352502012912,8.111668924859774
34,10.001930232862419,9.311216432365487
35,9.274326174375197,10.0
36,9.611945968142804,9.911080158510268
37,8.184582084466314,10.0
38,9.407192623565713,8.71136710756132
39,9.263593032319205,9.311400090784185
40,9.577635636059199,10.0
41,0.7992326957267757,0.3893007278359249
42,9.308872144008925,9.911082058983766
43,9.149130632156838,9.910867678179452
44,7.827317558056356,9.31137159373913
45,7.484244166419382,9.311215215121614
46,6.327841491367096,8.711318828669565
47,9.534441198428775,9.311000742032872
48,4.106007014097039,5.116117716653681
49,1.066304826238568,0.907129959536232
50,7.457354456527768,9.31127365095138
51,9.163572206498275,0.6999720397145545
52,9.568306142694965,9.311284986395714
53,9.436014297943894,8.711374173789771
54,2.9763432330614057,2.7347135880700484
55,2.6243913989677967,3.118746268262107
56,9.729092646831724,8.711434446407285
57,2.275148491898989,2.1409882826791216
58,2.706471539341864,2.080578194357269
59,2.006091038577482,2.0935193560802188
60,2.060385690387876,2.1323473528633503
61,9.45995950916849,9.311227294619592
62,6.46729293403151,3.5028384821833347
63,9.601159930749985,9.311007020662966
64,7.700115152770995,9.311175947353693
65,9.113452844790277,8.111890755601776
66,1.2755351745334593,0.2910651966259405
67,8.963541507820727,9.311066286504552
68,9.391216330673206,10.0
69,9.131856224458643,9.311165288247258
70,8.168189399213933,8.11183908783515
71,8.688121631946697,8.711313506604878
72,9.257691517626993,9.311352138006216
73,9.577635636059199,9.910990400677864
74,9.269361257338709,9.311287354632505
75,9.33233391524845,8.71156643846717
76,9.305569512815763,9.311218805377129
77,1.2623148585013677,2.1437316661196744
78,3.7268025634050144,3.8431050061912138
79,9.18873714623778,9.311232869024934
80,0.9278845194040723,0.5753062204345516
81,8.552447135351121,9.311302275899608
82,9.167271258111372,8.11167117453397
83,9.86301846159124,9.311006953339923
84,9.2236570371306,10.0
85,9.281285860791465,10.0
86,1.7191548668702579,2.1453587562111864
87,9.3478010823348,9.311055446827568
88,9.519914347489495,8.71137804498418
89,9.112684614470142,10.0
90,9.139357957555625,9.910978727974136
91,9.474709523389967,9.311006413928428
92,9.012724927384662,9.91107889378204
93,2.440444085250938,2.453303631105545
94,8.983875444384259,10.0
95,9.019417469529111,9.311181552263688
96,9.356723552772838,9.911197021302188
97,2.253834448639603,2.0870235426821733
98,9.26112007744549,8.71155190846948
99,9.519914347489495,9.311466454579907
100,9.346043363768835,9.311230829240426
101,8.86540623659346,8.711591373624035
102,8.265024946817526,9.911062111788535
103,8.771246757506152,10.0
104,8.932452557591365,9.910991712203437
105,9.311286597636737,8.11173673866456
106,9.759946643244888,9.911210755699615
107,9.206237760266495,9.311000794680304
108,8.975487548409227,8.711383003246294
109,9.142072390643355,9.3110899929395
110,0.9865545823869759,0.5534481987966807
111,9.410181852335686,9.911063921910108
112,8.202359277050473,9.911009886489492
113,9.413933425499705,10.0
114,9.031275084116261,9.311021880984985
115,8.874673950866272,9.31126052804914
116,3.802252812060475,3.0956164291347457
117,1.356540032340062,2.154335742607874
118,8.715413435167491,9.311167672252772
119,8.76980598551519,10.0
120,7.608192114515559,8.711356936466132
121,9.168477130869451,10.0
122,-0.021059906499305114,0.4562669353851517
123,8.963541507820727,10.0
124,1.7711804957058455,2.10616709531925
125,8.866971499123737,8.71137480100518
126,8.383951159088285,9.911200982925562
127,8.885972438490365,10.0
128,9.279469354177891,9.311478866578994
129,7.9835267833053685,9.311241028868874
130,1.8438275265995197,0.5609906651114744
131,9.266013981991298,9.91101841826234
132,9.14060120127968,9.311490520708851
133,7.976211264942682,7.235551173256938
134,9.224849505868937,9.311285358149394
135,9.601159930749985,9.311311464500696
136,0.6949104335960925,1.9453477273176727
137,9.333205377591872,9.910988603664435
