,decision_node,front_all_tests_size,tests_chosen_count,all_tests_count,all_tests_hypervolume,all_tests_igd,decision_node_hypervolume,decision_node_igd,front_from_decision_node_size,quality_indicators_for_front,quality_indicators_all_tests,proportion_of_ref_tests_included
56,SimAnnealingMulti(730),7,246,518,12.406107835597329,0.0,12.396054450857582,0.007064353757983753,6,"{'hypervolume': np.float64(12.396054450857582), 'igd': np.float64(0.007064353757983753)}","{'hypervolume': np.float64(12.406107835597329), 'igd': np.float64(0.0)}",0.8571428571428571
57,SimAnnealingMulti(770),7,261,518,12.406107835597329,0.0,12.406107835597329,0.0,7,"{'hypervolume': np.float64(12.406107835597329), 'igd': np.float64(0.0)}","{'hypervolume': np.float64(12.406107835597329), 'igd': np.float64(0.0)}",1.0
58,SimAnnealingMulti(810),7,257,518,12.406107835597329,0.0,12.396054450857582,0.007064353757983753,6,"{'hypervolume': np.float64(12.396054450857582), 'igd': np.float64(0.007064353757983753)}","{'hypervolume': np.float64(12.406107835597329), 'igd': np.float64(0.0)}",0.8571428571428571
59,SimAnnealingMulti(850),7,267,518,12.406107835597329,0.0,12.396038716958987,0.011905902715616114,5,"{'hypervolume': np.float64(12.396038716958987), 'igd': np.float64(0.011905902715616114)}","{'hypervolume': np.float64(12.406107835597329), 'igd': np.float64(0.0)}",0.7142857142857143
60,SimAnnealingMulti(890),7,283,518,12.406107835597329,0.0,12.406107835597329,0.0,7,"{'hypervolume': np.float64(12.406107835597329), 'igd': np.float64(0.0)}","{'hypervolume': np.float64(12.406107835597329), 'igd': np.float64(0.0)}",1.0
61,SimAnnealingMulti(930),7,288,518,12.406107835597329,0.0,12.40508480715276,0.007064353757983753,6,"{'hypervolume': np.float64(12.40508480715276), 'igd': np.float64(0.007064353757983753)}","{'hypervolume': np.float64(12.406107835597329), 'igd': np.float64(0.0)}",0.8571428571428571
62,SimAnnealingMulti(970),7,290,518,12.406107835597329,0.0,12.40508480715276,0.007064353757983753,6,"{'hypervolume': np.float64(12.40508480715276), 'igd': np.float64(0.007064353757983753)}","{'hypervolume': np.float64(12.406107835597329), 'igd': np.float64(0.0)}",0.8571428571428571
63,SimAnnealingMulti(1010),7,291,518,12.406107835597329,0.0,12.406107835597329,0.0,7,"{'hypervolume': np.float64(12.406107835597329), 'igd': np.float64(0.0)}","{'hypervolume': np.float64(12.406107835597329), 'igd': np.float64(0.0)}",1.0
64,SimAnnealingMulti(1050),7,293,518,12.406107835597329,0.0,12.406107835597329,0.0,7,"{'hypervolume': np.float64(12.406107835597329), 'igd': np.float64(0.0)}","{'hypervolume': np.float64(12.406107835597329), 'igd': np.float64(0.0)}",1.0
65,SimAnnealingMulti(1090),7,300,518,12.406107835597329,0.0,12.396054450857582,0.007064353757983753,6,"{'hypervolume': np.float64(12.396054450857582), 'igd': np.float64(0.007064353757983753)}","{'hypervolume': np.float64(12.406107835597329), 'igd': np.float64(0.0)}",0.8571428571428571
66,SimAnnealingMulti(1130),7,313,518,12.406107835597329,0.0,12.406107835597329,0.0,7,"{'hypervolume': np.float64(12.406107835597329), 'igd': np.float64(0.0)}","{'hypervolume': np.float64(12.406107835597329), 'igd': np.float64(0.0)}",1.0
