,id,result_desc,param1,param2,r2_score_mean,mse_mean,rmse_mean,r2_score_stddev,mse_score_stddev,rmse_score_stddev,memory_used_mean,timediff_mean
0,ID1n_estimators300_window_size0.3,Mycobot-Fourjoints_TSForest_n_estimators=300_window_size_0.3,300,0.3,0.6913309134309988,0.007888949536309151,0.08845836272099596,0.0678788965168599,0.0014155150701286791,0.00800422394925743,0.0,15.72280957979965
2,ID3n_estimators300_window_size2.0,Mycobot-Fourjoints_TSForest_n_estimators=300_window_size_2.0,300,2.0,0.6909234315693438,0.008136386413677399,0.0892837520262182,0.06650885699240826,0.002260941782122009,0.012837368803542904,0.0,15.649450901796808
19,ID20n_estimators50_window_size1.0,Mycobot-Fourjoints_TSForest_n_estimators=50_window_size_1.0,50,1.0,0.688842496213535,0.008017156838183059,0.08914435740518165,0.06835902136574834,0.0015127321733262183,0.008392876801210291,0.0,6.450425209000241
4,ID5n_estimators300_window_size10.0,Mycobot-Fourjoints_TSForest_n_estimators=300_window_size_10.0,300,10.0,0.6886461236111174,0.008233561714622716,0.08986639383750689,0.05902634453885857,0.0022504088573694955,0.012553603995061285,0.0,15.763758611597586
23,ID24n_estimators50_window_size20.0,Mycobot-Fourjoints_TSForest_n_estimators=50_window_size_20.0,50,20.0,0.6886440216425245,0.008097505227747978,0.08906438171623231,0.0815681154539746,0.002297710601306079,0.012846833744282745,0.0,6.483622549797292
26,ID27n_estimators25_window_size2.0,Mycobot-Fourjoints_TSForest_n_estimators=25_window_size_2.0,25,2.0,0.688385961923456,0.008107626117917422,0.0893486948552462,0.06579578052976835,0.0018979744166087522,0.011155126426066263,0.0,5.6335892263974525
1,ID2n_estimators300_window_size1.0,Mycobot-Fourjoints_TSForest_n_estimators=300_window_size_1.0,300,1.0,0.6864403535249515,0.008219171111564578,0.08994103709836626,0.0635055290243377,0.002144434870527065,0.01139214454064215,0.0,15.611082872599946
18,ID19n_estimators50_window_size0.5,Mycobot-Fourjoints_TSForest_n_estimators=50_window_size_0.5,50,0.5,0.6837477980749663,0.00826041345389453,0.08992216673386985,0.07942057615050559,0.0026101412684020626,0.013206717373391463,0.0,6.382988352404209
28,ID29n_estimators25_window_size10.0,Mycobot-Fourjoints_TSForest_n_estimators=25_window_size_10.0,25,10.0,0.6822902447249586,0.008424540791212654,0.09091847267139193,0.05347718680337854,0.0023263812018401433,0.012584598456606097,0.0,5.525688894602354
8,ID9n_estimators200_window_size2.0,Mycobot-Fourjoints_TSForest_n_estimators=200_window_size_2.0,200,2.0,0.6811999390756972,0.008398566389235826,0.09074758623688492,0.07227548033131338,0.0023571002101138478,0.012784442945039134,0.0,11.781255816394696
11,ID12n_estimators200_window_size20.0,Mycobot-Fourjoints_TSForest_n_estimators=200_window_size_20.0,200,20.0,0.6810581656663207,0.008425713864666496,0.09097176541252146,0.03588658375511623,0.0022115942207053606,0.012241395443153572,0.0,11.711895037797513
25,ID26n_estimators25_window_size1.0,Mycobot-Fourjoints_TSForest_n_estimators=25_window_size_1.0,25,1.0,0.6801726279580451,0.008463362022202499,0.09098157630516487,0.0703331240142369,0.002687014000910267,0.013627721571486546,0.0,5.767485462393961
9,ID10n_estimators200_window_size5.0,Mycobot-Fourjoints_TSForest_n_estimators=200_window_size_5.0,200,5.0,0.6796932591906257,0.008353255997254064,0.09096183600445618,0.056992921700017254,0.0016371235662972095,0.008899459980947325,0.0,11.828796823197626
22,ID23n_estimators50_window_size10.0,Mycobot-Fourjoints_TSForest_n_estimators=50_window_size_10.0,50,10.0,0.678657147882723,0.008420100166440136,0.09120678705489708,0.05140780976920198,0.0018804215969904785,0.010070857042118781,0.0,6.484994756802917
13,ID14n_estimators100_window_size1.0,Mycobot-Fourjoints_TSForest_n_estimators=100_window_size_1.0,100,1.0,0.6759507994903655,0.008503947422512568,0.0915096689834022,0.06723187544812764,0.0021784547756065805,0.011398592240304246,0.0,8.147274350599037
24,ID25n_estimators25_window_size0.5,Mycobot-Fourjoints_TSForest_n_estimators=25_window_size_0.5,25,0.5,0.6759435139044264,0.008427867166288034,0.09154084524269072,0.04859474697895956,0.0013062396824172972,0.0069383584904342535,0.0,5.642887896994944
7,ID8n_estimators200_window_size1.0,Mycobot-Fourjoints_TSForest_n_estimators=200_window_size_1.0,200,1.0,0.6743069580500134,0.008633553750737927,0.09133111396114678,0.09325512965386135,0.0032131604128511557,0.01709331370313981,0.0,11.69023930520343
16,ID17n_estimators100_window_size10.0,Mycobot-Fourjoints_TSForest_n_estimators=100_window_size_10.0,100,10.0,0.6741773269010137,0.008544435277737588,0.09103103943192589,0.09709707922041878,0.0025707268655057337,0.016055688639256185,0.0,8.037843127798988
15,ID16n_estimators100_window_size5.0,Mycobot-Fourjoints_TSForest_n_estimators=100_window_size_5.0,100,5.0,0.6680910141936913,0.00862058606429489,0.09257011123089245,0.04215840979913847,0.001349131806716038,0.007166628984054487,0.0,8.120739339402643
30,ID31n_estimators5_window_size0.5,Mycobot-Fourjoints_TSForest_n_estimators=5_window_size_0.5,5,0.5,0.6637145409769505,0.00883741600008403,0.09328223712317577,0.058935484752470145,0.0020714248746772227,0.01165505201102252,0.0,4.708944205395528
27,ID28n_estimators25_window_size5.0,Mycobot-Fourjoints_TSForest_n_estimators=25_window_size_5.0,25,5.0,0.6615942744340308,0.008943156861097189,0.09369686288752319,0.06246754810787576,0.0023886147078115154,0.012808385773932092,0.0,5.567422270204406
3,ID4n_estimators300_window_size5.0,Mycobot-Fourjoints_TSForest_n_estimators=300_window_size_5.0,300,5.0,0.6585877517303704,0.008780027457820666,0.09294947814541614,0.08857757453658091,0.0021951413753123488,0.011849977650420791,0.0,15.676201577999745
4,ID5n_estimators25_window_size0.3,Mycobot-Fourjoints_TSForest_n_estimators=25_window_size_0.3,25,0.3,0.6512266671296663,0.00926347901567227,0.09456748476394244,0.10446544919100062,0.003265016119288859,0.017901671460893893,0.0,5.692989514398505
34,ID35n_estimators5_window_size10.0,Mycobot-Fourjoints_TSForest_n_estimators=5_window_size_10.0,5,10.0,0.6510899869876668,0.009203370947698488,0.09495065816637478,0.07908935506224242,0.002606109472041375,0.013701951009645875,0.0,4.827109810404363
33,ID34n_estimators5_window_size5.0,Mycobot-Fourjoints_TSForest_n_estimators=5_window_size_5.0,5,5.0,0.648217929087387,0.009098065567332137,0.09518232509768579,0.039468770336068396,0.0011566454374998052,0.006196011324279034,0.0,4.82889912740211
5,ID6n_estimators5_window_size0.3,Mycobot-Fourjoints_TSForest_n_estimators=5_window_size_0.3,5,0.3,0.6406150922167166,0.009197550625721541,0.09510461044107323,0.0919274287486082,0.00228705349756735,0.012355715219008807,0.0,4.604794118000427
32,ID33n_estimators5_window_size2.0,Mycobot-Fourjoints_TSForest_n_estimators=5_window_size_2.0,5,2.0,0.6343404656698493,0.00937260797907168,0.09521145477180987,0.16122018669872792,0.0036966533757567237,0.017532451605730498,0.0,4.707857142202556
31,ID32n_estimators5_window_size1.0,Mycobot-Fourjoints_TSForest_n_estimators=5_window_size_1.0,5,1.0,0.6275675912486214,0.009514187944175748,0.09705757388627104,0.08737820272274867,0.0018399850112243215,0.00969614848724927,0.0,4.7892258109961405
13,ID14num_kernels5000_n_estimators200,Mycobot-Fourjoints_MiniRocket_GradBoost_num_kernels=5000_n_estimators_200,5000,200.0,0.6157504987667609,0.009924793781134287,0.09947754335911314,0.046872122831945806,0.0010696332811110073,0.005386292636874664,0.0,188.4593190499989
12,ID13num_kernels5000_n_estimators300,Mycobot-Fourjoints_MiniRocket_GradBoost_num_kernels=5000_n_estimators_300,5000,300.0,0.6127325672113255,0.01012238164235091,0.10011728984202331,0.04667961354489195,0.002014155011821124,0.009945346501716516,0.0,275.1576755240036
1,ID2n_estimators300_min_samples_split3,Mycobot-FourjointsTSFreshWin_GradBoost_n_estimators=300_min_samples_split_3,300,3.0,0.6021201624664287,0.010279311514604178,0.10055495007830917,0.10822486379573014,0.002565053222388159,0.012962003292428389,0.0,9.211870271002407
2,ID3n_estimators300_min_samples_split4,Mycobot-FourjointsTSFreshWin_GradBoost_n_estimators=300_min_samples_split_4,300,4.0,0.5988028040727504,0.010737687312402266,0.1021303611265371,0.08034590164723751,0.0034891181737784368,0.017523602613771727,0.0,9.159503876997041
8,ID9num_kernels2000_n_estimators100,Mycobot-Fourjoints_MiniRocket_GradBoost_num_kernels=2000_n_estimators_100,2000,100.0,0.5879706993203664,0.010758548821488507,0.10341864285460771,0.04721315470333732,0.001623435987141233,0.00794563600976058,0.0,39.10813986760331
7,ID8num_kernels2000_n_estimators200,Mycobot-Fourjoints_MiniRocket_GradBoost_num_kernels=2000_n_estimators_200,2000,200.0,0.587266287383976,0.010663255626546228,0.10310726126571405,0.020535994138468114,0.0012068380942710899,0.005669947162894278,0.0,72.3558399275993
14,ID15num_kernels5000_n_estimators100,Mycobot-Fourjoints_MiniRocket_GradBoost_num_kernels=5000_n_estimators_100,5000,100.0,0.5859977325435816,0.010910687979079955,0.10363656157777386,0.06692929464831818,0.0027633707531896467,0.013044197308238014,0.0,100.63661349760078
7,ID8n_estimators100_min_samples_split3,Mycobot-FourjointsTSFreshWin_GradBoost_n_estimators=100_min_samples_split_3,100,3.0,0.5837017725343736,0.010963306003101697,0.10391043440872125,0.040119477492639076,0.002745889970417514,0.0128812896905758,0.0,8.74067615919921
8,ID9n_estimators100_min_samples_split4,Mycobot-FourjointsTSFreshWin_GradBoost_n_estimators=100_min_samples_split_4,100,4.0,0.5829998560004405,0.011128005999319176,0.10399359781403879,0.0778406770209765,0.004078990092110188,0.017701344949215634,0.0,8.814234731197939
5,ID6n_estimators200_min_samples_split4,Mycobot-FourjointsTSFreshWin_GradBoost_n_estimators=200_min_samples_split_4,200,4.0,0.5819021540637431,0.010813264697406257,0.10369507722678473,0.07840316333740004,0.0016892302571751257,0.007784321186681153,0.0,8.967259438199108
6,ID7num_kernels2000_n_estimators300,Mycobot-Fourjoints_MiniRocket_GradBoost_num_kernels=2000_n_estimators_300,2000,300.0,0.5810820567613614,0.011000950387212938,0.10392660330125902,0.09387581804407005,0.0030137070315662726,0.014149611778267117,0.0,105.3019199517992
0,ID1n_estimators300_min_samples_split2,Mycobot-FourjointsTSFreshWin_GradBoost_n_estimators=300_min_samples_split_2,300,2.0,0.5788234712094106,0.010906127157213365,0.10420767111497468,0.06045257774536489,0.0014246553551163568,0.006847513271738642,0.0,9.216116395400604
3,ID4n_estimators200_min_samples_split2,Mycobot-FourjointsTSFreshWin_GradBoost_n_estimators=200_min_samples_split_2,200,2.0,0.5699441534493985,0.011201436075608553,0.10524337294783492,0.044626062405426166,0.0024387243371929053,0.011192342300496354,0.0,8.954930285800947
6,ID7n_estimators100_min_samples_split2,Mycobot-FourjointsTSFreshWin_GradBoost_n_estimators=100_min_samples_split_2,100,2.0,0.568778983573843,0.011169911578820019,0.10564817975309004,0.03026471140358179,0.0006149762424997162,0.0028937335189675195,0.0,8.833602902796702
9,ID10n_estimators50_min_samples_split2,Mycobot-FourjointsTSFreshWin_GradBoost_n_estimators=50_min_samples_split_2,50,2.0,0.558224109661172,0.011576616294996024,0.1071516193031472,0.04316270119021732,0.0022031492739511744,0.009754320873819765,0.0,8.70759517659899
10,ID11n_estimators50_min_samples_split3,Mycobot-FourjointsTSFreshWin_GradBoost_n_estimators=50_min_samples_split_3,50,3.0,0.5543234699050634,0.01161799367907137,0.10747185279424107,0.050211604479375914,0.0018409237144969201,0.008233743744150972,0.0,8.662476662400877
9,ID10num_kernels2000_n_estimators50,Mycobot-Fourjoints_MiniRocket_GradBoost_num_kernels=2000_n_estimators_50,2000,50.0,0.5533611107062422,0.011669807489973219,0.10767421918539832,0.053752886647148695,0.0018347893586661277,0.008721812471500282,0.0,22.568450663401745
11,ID12n_estimators50_min_samples_split4,Mycobot-FourjointsTSFreshWin_GradBoost_n_estimators=50_min_samples_split_4,50,4.0,0.5529650395840595,0.011673793927814192,0.1077549890199662,0.0417073100559553,0.0017254825046933255,0.007915571307312555,0.0,8.656969910606858
4,ID5n_estimators200_min_samples_split3,Mycobot-FourjointsTSFreshWin_GradBoost_n_estimators=200_min_samples_split_3,200,3.0,0.5447103024729247,0.011670564568592478,0.1077838995816733,0.06617905318144339,0.0015957476237993802,0.007293528608310871,0.0,8.931779260799521
15,ID16num_kernels5000_n_estimators50,Mycobot-Fourjoints_MiniRocket_GradBoost_num_kernels=5000_n_estimators_50,5000,50.0,0.5372617152710817,0.012048233068053693,0.10945634812449992,0.02671151725560486,0.0018333958599768617,0.008218328498057037,0.0,58.20454815719277
16,ID17num_kernels5000_n_estimators25,Mycobot-Fourjoints_MiniRocket_GradBoost_num_kernels=5000_n_estimators_25,5000,25.0,0.5204781749068352,0.012566155170600852,0.11156452248285136,0.047610749389229164,0.0022842531536262337,0.010932176991532913,0.0,36.15852341379796
10,ID11num_kernels2000_n_estimators25,Mycobot-Fourjoints_MiniRocket_GradBoost_num_kernels=2000_n_estimators_25,2000,25.0,0.4952668503264045,0.01323574816162638,0.11444711549559135,0.06198631500230336,0.0026281677836828155,0.011730554819153185,0.0,13.811281856996356
13,ID14n_estimators25_min_samples_split3,Mycobot-FourjointsTSFreshWin_GradBoost_n_estimators=25_min_samples_split_3,25,3.0,0.4931083356452935,0.013352353444731725,0.11482300052229355,0.06490239500994296,0.0029112156147417753,0.012962715602415202,0.0,8.572731232200749
14,ID15n_estimators25_min_samples_split4,Mycobot-FourjointsTSFreshWin_GradBoost_n_estimators=25_min_samples_split_4,25,4.0,0.4927236025168134,0.013325671676497014,0.11485913682235993,0.05447090779765487,0.002734297724434766,0.011534745984173872,0.0,8.48954568260233
12,ID13n_estimators25_min_samples_split2,Mycobot-FourjointsTSFreshWin_GradBoost_n_estimators=25_min_samples_split_2,25,2.0,0.485489822346023,0.013400517364748671,0.11562959702874956,0.0422500645740528,0.0012781674833018055,0.005505783842257582,0.0,8.644015728397061
2,ID3num_kernels100_n_estimators100,Mycobot-Fourjoints_MiniRocket_GradBoost_num_kernels=100_n_estimators_100,100,100.0,0.483611371040202,0.013590081250274675,0.11560680095532945,0.05329259971634314,0.0037236998041468993,0.015004959951613047,0.0,3.911580628200318
1,ID2num_kernels100_n_estimators200,Mycobot-Fourjoints_MiniRocket_GradBoost_num_kernels=100_n_estimators_200,100,200.0,0.48306227634294874,0.013343569819087821,0.11542330673692333,0.06602567577507758,0.0010353757934178965,0.004585856626839692,0.0,5.169731251997291
0,ID1num_kernels100_n_estimators300,Mycobot-Fourjoints_MiniRocket_GradBoost_num_kernels=100_n_estimators_300,100,300.0,0.4539638483676788,0.014179799037746627,0.11861121833120922,0.07702555172355371,0.002578712754264684,0.010544094258533697,0.0,6.618227550198208
3,ID4num_kernels100_n_estimators50,Mycobot-Fourjoints_MiniRocket_GradBoost_num_kernels=100_n_estimators_50,100,50.0,0.4359629803086441,0.014735307537788617,0.12087314744458819,0.06232284142288246,0.0027479524242557058,0.011179882138352682,0.0,3.290139732204261
4,ID5num_kernels100_n_estimators25,Mycobot-Fourjoints_MiniRocket_GradBoost_num_kernels=100_n_estimators_25,100,25.0,0.38280904073675454,0.016060930951824683,0.12656214942716312,0.024868802177861433,0.0016048333639852234,0.006553875510041201,0.0,2.917486701402231
5,ID6num_kernels2000_max_alpha20,Mycobot-Fourjoints_MiniRocket_Ridge_num_kernels=2000_max_alpha_20,2000,20.0,0.34190729265173714,0.01703683725882933,0.13027373560276112,0.0533802444979094,0.0021467937221286044,0.008098831454673964,0.0,5.949851969999145
4,ID5num_kernels2000_max_alpha10,Mycobot-Fourjoints_MiniRocket_Ridge_num_kernels=2000_max_alpha_10,2000,10.0,0.3078108875414543,0.018019210359804617,0.1340762382841493,0.030292270480702706,0.0017639212771243952,0.006540083132241798,0.0,5.93305610519892
8,ID9num_kernels5000_max_alpha20,Mycobot-Fourjoints_MiniRocket_Ridge_num_kernels=5000_max_alpha_20,5000,20.0,0.29764301989245556,0.01810798600035623,0.13434018810460163,0.08092779916988461,0.002062885431271906,0.007791011511766815,0.0,14.089090852803201
3,ID4num_kernels2000_max_alpha5,Mycobot-Fourjoints_MiniRocket_Ridge_num_kernels=2000_max_alpha_5,2000,5.0,0.2817224782069571,0.01866841978812557,0.1365001101742341,0.06419969713802559,0.0016262122286304303,0.006011631271752988,0.0,5.943333761600661
7,ID8num_kernels5000_max_alpha10,Mycobot-Fourjoints_MiniRocket_Ridge_num_kernels=5000_max_alpha_10,5000,10.0,0.245054617842632,0.01953674583595506,0.13961710271192446,0.09921975268623248,0.0018972934103224622,0.006618947520792149,0.0,13.969248133798828
6,ID7num_kernels5000_max_alpha5,Mycobot-Fourjoints_MiniRocket_Ridge_num_kernels=5000_max_alpha_5,5000,5.0,0.2406674580047216,0.019734119690385365,0.14025848892272127,0.08982162376012112,0.002176449916398793,0.007853405344195605,0.0,14.010651683801552
16,ID17n_estimators5_min_samples_split3,Mycobot-FourjointsTSFreshWin_GradBoost_n_estimators=5_min_samples_split_3,5,3.0,0.23118020256817884,0.020018436632742845,0.14145889014174573,0.0173865377289983,0.0007965293496904834,0.002796253316199111,0.0,8.459737427197979
17,ID18num_kernels5000_n_estimators5,Mycobot-Fourjoints_MiniRocket_GradBoost_num_kernels=5000_n_estimators_5,5000,5.0,0.2299895792834362,0.020121506986426674,0.14130493853755335,0.028997038958907397,0.0034913293921182116,0.012426637973520784,0.0,17.63096314059512
11,ID12num_kernels2000_n_estimators5,Mycobot-Fourjoints_MiniRocket_GradBoost_num_kernels=2000_n_estimators_5,2000,5.0,0.22925780006674423,0.020141689885627808,0.14151002512254057,0.03085359329008309,0.0031641475630886096,0.010798271873116808,0.0,6.874841606200789
17,ID18n_estimators5_min_samples_split4,Mycobot-FourjointsTSFreshWin_GradBoost_n_estimators=5_min_samples_split_4,5,4.0,0.22860346434790837,0.020121696899024287,0.14175064495559014,0.0173624278785123,0.0015300398167233345,0.005333999784262627,0.0,8.450192446200527
15,ID16n_estimators5_min_samples_split2,Mycobot-FourjointsTSFreshWin_GradBoost_n_estimators=5_min_samples_split_2,5,2.0,0.2241784173698596,0.020210538142446336,0.14193517393991678,0.014163871133798692,0.002374236267648067,0.00805881759887308,0.0,8.445168826397275
0,ID1num_kernels100_max_alpha5,Mycobot-Fourjoints_MiniRocket_Ridge_num_kernels=100_max_alpha_5,100,5.0,0.1917728896115904,0.0211014500706661,0.14501785324696423,0.036950316544415336,0.002523795257986337,0.008442292953223176,0.0,2.7058710171986604
1,ID2num_kernels100_max_alpha10,Mycobot-Fourjoints_MiniRocket_Ridge_num_kernels=100_max_alpha_10,100,10.0,0.18888343481580433,0.021114381595769872,0.1449606612626114,0.038473022668797874,0.003002493136841206,0.010039336734879365,0.0,2.685270090601989
2,ID3num_kernels100_max_alpha20,Mycobot-Fourjoints_MiniRocket_Ridge_num_kernels=100_max_alpha_20,100,20.0,0.1852602759985322,0.021263926794489182,0.1455459574349705,0.04843021268482864,0.0025509803277043623,0.008961086364215998,0.0,2.6967162272019776
5,ID6num_kernels100_n_estimators5,Mycobot-Fourjoints_MiniRocket_GradBoost_num_kernels=100_n_estimators_5,100,5.0,0.1746142584570568,0.02152473089121024,0.1464237921999027,0.040377953155873114,0.0027188812965816037,0.009208907047524487,0.0,2.634440434598946
1,ID2max_alpha5_alpha_step2.0,Mycobot-Fourjoints_TSFreshWin_Ridge_max_alpha=5_alpha_step_2.0,5,2.0,0.16006688367475425,0.021983833305708318,0.14787409250735248,0.0391498687331638,0.0033001330689889224,0.010820631720711755,0.0,8.467939254007069
7,ID8max_alpha20_alpha_step2.0,Mycobot-Fourjoints_TSFreshWin_Ridge_max_alpha=20_alpha_step_2.0,20,2.0,0.1577830176651139,0.02197026491154692,0.14790835601451863,0.027475395212565503,0.0029205273118921757,0.009663494845516946,0.0,8.664603421802166
2,ID3max_alpha5_alpha_step3.0,Mycobot-Fourjoints_TSFreshWin_Ridge_max_alpha=5_alpha_step_3.0,5,3.0,0.15696924346852487,0.02198490537789609,0.147845306071617,0.01971167033664577,0.0034912055204661873,0.011254814546938639,0.0,8.483515478798655
6,ID7max_alpha20_alpha_step1.0,Mycobot-Fourjoints_TSFreshWin_Ridge_max_alpha=20_alpha_step_1.0,20,1.0,0.15670154354417332,0.022019694187280215,0.14786566581660693,0.02763619108465938,0.003863052861455608,0.01246752019816849,0.0,8.618955506602651
8,ID9max_alpha20_alpha_step3.0,Mycobot-Fourjoints_TSFreshWin_Ridge_max_alpha=20_alpha_step_3.0,20,3.0,0.15633665190265505,0.021997520913690345,0.14813759024549927,0.021872489464071863,0.0021211770048786237,0.007264658969759699,0.0,8.667954537802142
0,ID1max_alpha5_alpha_step1.0,Mycobot-Fourjoints_TSFreshWin_Ridge_max_alpha=5_alpha_step_1.0,5,1.0,0.15367177276014898,0.02203737391141012,0.14824673396899446,0.03144947445198969,0.002381603291498121,0.007764005341078731,0.0,8.457315537598333
4,ID5max_alpha10_alpha_step2.0,Mycobot-Fourjoints_TSFreshWin_Ridge_max_alpha=10_alpha_step_2.0,10,2.0,0.15364570416838683,0.022038414116179746,0.14818711482724828,0.02629726086710234,0.0026536156404547324,0.008887807117376464,0.0,8.611981955805096
5,ID6max_alpha10_alpha_step3.0,Mycobot-Fourjoints_TSFreshWin_Ridge_max_alpha=10_alpha_step_3.0,10,3.0,0.15332540124954733,0.021997336967906816,0.14824739059714714,0.021188689675789067,0.001330158170993524,0.00447751594566779,0.0,8.604219254397321
3,ID4max_alpha10_alpha_step1.0,Mycobot-Fourjoints_TSFreshWin_Ridge_max_alpha=10_alpha_step_1.0,10,1.0,0.15202902736555066,0.022027463047922465,0.14827410603173646,0.024518250913281865,0.0019173727795811484,0.006500194490308979,0.0,8.45417817280104
