testID,distanceTB1Away,distanceTB2Away
MODELFILE04_Test_074_27_05_2025_21_40_42,0.0623043824423279,0.0460949333769905
MODELFILE04_Test_076_27_05_2025_21_40_42,1.1682110129406635,0.3152726579094526
MODELFILE04_Test_098_27_05_2025_22_30_46,0.3215785368313173,3.4718262023311404
MODELFILE04_Test_100_27_05_2025_22_30_46,2.696707251602521,3.809816499209116
MODELFILE04_Test_113_27_05_2025_22_30_46,2.877142603746062,2.0466497280072624
MODELFILE04_Test_121_27_05_2025_22_30_46,0.1448634006388494,0.0897280809473162
MODELFILE04_Test_133_27_05_2025_23_21_13,0.047296857394776,2.0479320356001454
MODELFILE04_Test_138_27_05_2025_23_21_13,3.068802051821992,0.0841279173848707
MODELFILE04_Test_160_27_05_2025_23_21_13,0.0211998603248154,0.0148968541454506
MODELFILE04_Test_169_28_05_2025_00_11_40,0.2785247413208831,0.0924831611096057
MODELFILE04_Test_174_28_05_2025_00_11_40,1.642155087170154,3.518953513414396
MODELFILE04_Test_178_28_05_2025_00_11_40,2.891991881461492,3.808477731048112
MODELFILE04_Test_185_28_05_2025_00_11_40,2.574186224404806,3.800568042560214
MODELFILE04_Test_187_28_05_2025_00_11_40,0.649820670683171,0.1050647632962612
MODELFILE04_Test_213_28_05_2025_01_02_09,2.8674473802069778,2.9220386938309963
MODELFILE04_Test_216_28_05_2025_01_02_09,0.0427314977666903,0.1144148268806662
MODELFILE04_Test_222_28_05_2025_01_02_09,2.9337167973406104,2.5870390246768977
MODELFILE04_Test_224_28_05_2025_01_02_09,2.970328696489476,0.3585571381274424
MODELFILE04_Test_227_28_05_2025_01_51_10,2.671836478649675,1.7696768264057392
MODELFILE04_Test_240_28_05_2025_01_51_10,0.4458524858810139,3.255199192678821
MODELFILE04_Test_245_28_05_2025_01_51_10,1.3504743303595783,1.0261606696734664
MODELFILE05_Test_003_28_05_2025_02_40_07,2.8185894661231763,3.689945630461526
MODELFILE05_Test_004_28_05_2025_02_40_07,2.0571285551842693,3.02437140958132
MODELFILE05_Test_006_28_05_2025_02_40_07,2.03667979743697,3.808834963734638
MODELFILE05_Test_012_28_05_2025_02_40_07,1.9643463847413585,2.7556796791065747
MODELFILE05_Test_017_28_05_2025_02_40_07,0.7477342920129901,3.8081978388327498
MODELFILE05_Test_028_28_05_2025_02_40_07,2.622671054042245,2.3256014346366327
MODELFILE05_Test_034_28_05_2025_03_29_30,0.5767814571215139,2.699783836170479
MODELFILE05_Test_040_28_05_2025_03_29_30,1.1463573126351134,3.3936395138505784
MODELFILE05_Test_041_28_05_2025_03_29_30,2.852184667729737,2.438685627196759
MODELFILE05_Test_055_28_05_2025_03_29_30,2.960404921608888,1.410260819749298
MODELFILE05_Test_059_28_05_2025_03_29_30,2.993329715753536,0.5932064821976233
MODELFILE05_Test_060_28_05_2025_03_29_30,1.9268540949396669,1.878980969348468
MODELFILE05_Test_062_28_05_2025_03_29_30,2.3626785481578243,0.6022214096948661
MODELFILE05_Test_074_28_05_2025_04_19_33,0.2022368760919242,2.5025737292333745
MODELFILE05_Test_080_28_05_2025_04_19_33,0.8430829639746046,2.702460826845829
MODELFILE05_Test_083_28_05_2025_04_19_33,2.937563806937349,0.0255734439012155
MODELFILE05_Test_089_28_05_2025_04_19_33,2.037701983088054,2.8295424810005048
MODELFILE05_Test_111_28_05_2025_05_10_27,2.382410703219066,2.5429399412948457
MODELFILE05_Test_116_28_05_2025_05_10_27,0.0884497371802906,3.569394704444718
MODELFILE05_Test_118_28_05_2025_05_10_27,1.8791440143572888,0.0111524387838888
MODELFILE05_Test_134_28_05_2025_06_00_04,1.9992790462448045,1.7462783475203856
MODELFILE05_Test_135_28_05_2025_06_00_04,0.1487924857989805,0.4197714074417329
MODELFILE05_Test_136_28_05_2025_06_00_04,0.3108326612283899,2.2728946897238425
MODELFILE05_Test_143_28_05_2025_06_00_04,0.0483897945276753,0.0240464977724504
MODELFILE05_Test_153_28_05_2025_06_00_04,1.007678241814998,3.437048067878416
MODELFILE05_Test_156_28_05_2025_06_00_04,2.0639549484210016,2.2689880099994624
MODELFILE05_Test_160_28_05_2025_06_00_04,0.2515120994600073,2.7107947793113474
MODELFILE05_Test_163_28_05_2025_06_48_52,1.5429136069086025,2.7110638179069344
MODELFILE05_Test_174_28_05_2025_06_48_52,0.1720429957397955,0.1050221286978613
MODELFILE05_Test_192_28_05_2025_06_48_52,0.0826288209554409,1.661189962507071
MODELFILE05_Test_204_28_05_2025_07_40_00,0.0847771581959454,1.864096318281064
MODELFILE05_Test_212_28_05_2025_07_40_00,3.197183044302961,1.0542477931555656
MODELFILE05_Test_214_28_05_2025_07_40_00,1.2321761595800045,1.331617420535088
MODELFILE05_Test_219_28_05_2025_07_40_00,2.048215200279407,1.6922862665266811
MODELFILE05_Test_226_28_05_2025_08_30_30,1.4944350822694838,3.398862273311598
MODELFILE05_Test_231_28_05_2025_08_30_30,2.0500454018342897,3.80928494862162
