testName,distanceToHuman1
MODELFILE01_Test_038_04_07_2025_15_47_25,8.111735359440015
MODELFILE01_Test_040_04_07_2025_15_47_25,8.111797238033121
MODELFILE01_Test_041_04_07_2025_15_47_25,8.111669154361687
MODELFILE01_Test_042_04_07_2025_15_47_25,2.453303631105545
MODELFILE01_Test_043_04_07_2025_15_47_25,9.910726691511254
MODELFILE01_Test_045_04_07_2025_15_47_25,8.11178488737827
MODELFILE01_Test_046_04_07_2025_15_47_25,9.911006151863319
MODELFILE01_Test_047_04_07_2025_15_47_25,2.137952064159606
MODELFILE01_Test_048_04_07_2025_15_47_25,9.910726484344696
MODELFILE01_Test_049_04_07_2025_15_47_25,5.401324866870937
MODELFILE01_Test_050_04_07_2025_15_47_25,9.910756205813747
MODELFILE01_Test_051_04_07_2025_15_47_25,8.111932368113262
MODELFILE01_Test_052_04_07_2025_15_47_25,2.0794904821035494
MODELFILE01_Test_053_04_07_2025_15_47_25,2.1528231786751246
MODELFILE01_Test_054_04_07_2025_15_47_25,9.311310602565305
MODELFILE01_Test_055_04_07_2025_15_47_25,9.910867678179452
MODELFILE01_Test_056_04_07_2025_15_47_25,9.911027966364637
MODELFILE01_Test_058_04_07_2025_15_47_25,0.690849770063089
MODELFILE01_Test_059_04_07_2025_15_47_25,9.31101400628854
MODELFILE01_Test_060_04_07_2025_15_47_25,9.911223431545332
MODELFILE01_Test_061_04_07_2025_15_47_25,10.0
MODELFILE01_Test_062_04_07_2025_15_47_25,4.115292077403708
MODELFILE01_Test_063_04_07_2025_15_47_25,9.311274653789434
MODELFILE01_Test_064_04_07_2025_15_47_25,10.0
MODELFILE01_Test_065_04_07_2025_16_58_57,2.119617963866823
MODELFILE01_Test_066_04_07_2025_16_58_57,2.10616709531925
MODELFILE01_Test_067_04_07_2025_16_58_57,10.0
MODELFILE01_Test_068_04_07_2025_16_58_57,9.311187199502555
MODELFILE01_Test_069_04_07_2025_16_58_57,9.311023004386085
MODELFILE01_Test_070_04_07_2025_16_58_57,3.7163307230897
MODELFILE01_Test_071_04_07_2025_16_58_57,2.133967816025773
MODELFILE01_Test_072_04_07_2025_16_58_57,9.311286773769817
MODELFILE01_Test_073_04_07_2025_16_58_57,9.311286773769817
MODELFILE01_Test_074_04_07_2025_16_58_57,8.111712393501048
MODELFILE01_Test_075_04_07_2025_16_58_57,9.311241152618113
MODELFILE01_Test_076_04_07_2025_16_58_57,8.111669750241552
MODELFILE01_Test_077_04_07_2025_16_58_57,6.874764512565962
MODELFILE01_Test_078_04_07_2025_16_58_57,9.311073384255812
MODELFILE01_Test_079_04_07_2025_16_58_57,2.0858640221308966
MODELFILE01_Test_080_04_07_2025_16_58_57,9.311296951288124
MODELFILE01_Test_081_04_07_2025_16_58_57,8.711401761104085
MODELFILE01_Test_082_04_07_2025_16_58_57,2.4121940034974254
MODELFILE01_Test_083_04_07_2025_16_58_57,0.856579272516578
MODELFILE01_Test_084_04_07_2025_16_58_57,9.311391350999287
MODELFILE01_Test_085_04_07_2025_16_58_57,9.311013666003317
MODELFILE01_Test_086_04_07_2025_16_58_57,9.311220581918052
MODELFILE01_Test_087_04_07_2025_16_58_58,8.711550291186125
MODELFILE01_Test_088_04_07_2025_16_58_58,9.311073488193614
MODELFILE01_Test_089_04_07_2025_16_58_58,8.7115525509945
MODELFILE01_Test_090_04_07_2025_16_58_58,9.911026613602967
MODELFILE01_Test_092_04_07_2025_16_58_58,8.711422026057411
MODELFILE01_Test_094_04_07_2025_16_58_58,8.111734269330825
MODELFILE01_Test_095_04_07_2025_16_58_58,9.91122302533377
MODELFILE01_Test_096_04_07_2025_16_58_58,9.31127450266639
MODELFILE01_Test_097_04_07_2025_18_06_51,2.11257118237497
MODELFILE01_Test_098_04_07_2025_18_06_51,2.0934788205201404
MODELFILE01_Test_099_04_07_2025_18_06_51,2.125763356597035
MODELFILE01_Test_100_04_07_2025_18_06_51,9.31099989892517
MODELFILE01_Test_101_04_07_2025_18_06_51,0.13769598427515897
MODELFILE01_Test_102_04_07_2025_18_06_51,10.0
MODELFILE01_Test_103_04_07_2025_18_06_51,9.31117912326072
MODELFILE01_Test_104_04_07_2025_18_06_51,1.0016925320227652
MODELFILE01_Test_105_04_07_2025_18_06_51,0.8399778490274751
MODELFILE01_Test_106_04_07_2025_18_06_51,2.1095639819526344
MODELFILE01_Test_107_04_07_2025_18_06_51,0.27946764971853005
MODELFILE01_Test_108_04_07_2025_18_06_51,4.340698637327322
MODELFILE01_Test_109_04_07_2025_18_06_51,4.252157963523257
MODELFILE01_Test_110_04_07_2025_18_06_51,0.5200890124704686
MODELFILE01_Test_111_04_07_2025_18_06_51,10.0
MODELFILE01_Test_112_04_07_2025_18_06_51,10.0
MODELFILE01_Test_113_04_07_2025_18_06_51,10.0
MODELFILE01_Test_114_04_07_2025_18_06_51,0.8547869670165954
MODELFILE01_Test_115_04_07_2025_18_06_51,0.9071299595362321
MODELFILE01_Test_117_04_07_2025_18_06_51,2.115852864850414
MODELFILE01_Test_118_04_07_2025_18_06_51,9.911125722313626
MODELFILE01_Test_119_04_07_2025_18_06_51,9.911205357029916
MODELFILE01_Test_120_04_07_2025_18_06_51,9.910858617940336
MODELFILE01_Test_122_04_07_2025_18_06_51,9.311142029129527
MODELFILE01_Test_123_04_07_2025_18_06_51,2.8278125401704375
MODELFILE01_Test_124_04_07_2025_18_06_51,9.911210663548772
MODELFILE01_Test_125_04_07_2025_18_06_51,10.0
MODELFILE01_Test_126_04_07_2025_18_06_51,9.311478866578994
MODELFILE01_Test_127_04_07_2025_18_06_51,4.826989477664715
MODELFILE01_Test_128_04_07_2025_18_06_51,3.4014271862485863
MODELFILE02_Test_001_05_07_2025_05_13_00,10.0
MODELFILE02_Test_002_05_07_2025_05_13_00,7.773214333093382
MODELFILE02_Test_003_05_07_2025_05_13_00,9.31126060100797
MODELFILE02_Test_004_05_07_2025_05_13_00,2.1488113844498784
MODELFILE02_Test_006_05_07_2025_05_13_00,2.0081265623994846
MODELFILE02_Test_007_05_07_2025_05_13_00,1.1880323108198774
MODELFILE02_Test_009_05_07_2025_05_13_00,8.711537816953758
MODELFILE02_Test_010_05_07_2025_05_13_00,8.71133389092355
MODELFILE02_Test_011_05_07_2025_05_13_00,9.311381470892726
MODELFILE02_Test_012_05_07_2025_05_13_00,9.311000316770457
MODELFILE02_Test_013_05_07_2025_05_13_00,8.111669154361687
MODELFILE02_Test_014_05_07_2025_05_13_00,9.311215215121614
MODELFILE02_Test_015_05_07_2025_05_13_00,10.0
MODELFILE02_Test_017_05_07_2025_05_13_00,9.910913155024907
MODELFILE02_Test_018_05_07_2025_05_13_00,2.109026093416552
MODELFILE02_Test_019_05_07_2025_05_13_00,9.311285556543597
MODELFILE02_Test_021_05_07_2025_05_13_00,9.311002253070939
MODELFILE02_Test_022_05_07_2025_05_13_00,8.111789112363144
MODELFILE02_Test_024_05_07_2025_05_13_00,0.6197767041234269
MODELFILE02_Test_025_05_07_2025_05_13_00,9.311011705389678
MODELFILE02_Test_026_05_07_2025_05_13_00,10.0
MODELFILE02_Test_027_05_07_2025_05_13_00,9.311037577685342
MODELFILE02_Test_028_05_07_2025_05_13_00,10.0
MODELFILE02_Test_029_05_07_2025_05_13_00,2.6236455026997647
MODELFILE02_Test_030_05_07_2025_05_13_00,0.9179564656185489
MODELFILE02_Test_031_05_07_2025_05_13_00,10.0
MODELFILE02_Test_032_05_07_2025_05_13_00,9.910964581258996
MODELFILE02_Test_033_05_07_2025_06_20_12,9.911208357992491
MODELFILE02_Test_035_05_07_2025_06_20_12,7.782194287188262
MODELFILE02_Test_036_05_07_2025_06_20_12,2.265460728098347
MODELFILE02_Test_037_05_07_2025_06_20_12,7.512085731859195
MODELFILE02_Test_038_05_07_2025_06_20_12,9.31121908024629
MODELFILE02_Test_039_05_07_2025_06_20_12,8.111690667875708
MODELFILE02_Test_040_05_07_2025_06_20_12,8.711537819272804
MODELFILE02_Test_042_05_07_2025_06_20_12,8.111702171258935
MODELFILE02_Test_043_05_07_2025_06_20_12,2.1411101638571686
MODELFILE02_Test_045_05_07_2025_06_20_12,9.311055722022541
MODELFILE02_Test_047_05_07_2025_06_20_12,8.484495905078466
MODELFILE02_Test_048_05_07_2025_06_20_12,9.311335532231015
MODELFILE02_Test_049_05_07_2025_06_20_12,9.311167672252772
MODELFILE02_Test_050_05_07_2025_06_20_12,9.910969542345276
MODELFILE02_Test_051_05_07_2025_06_20_12,8.711550566358117
MODELFILE02_Test_052_05_07_2025_06_20_12,8.711476965472992
MODELFILE02_Test_053_05_07_2025_06_20_12,2.7350794802292286
MODELFILE02_Test_054_05_07_2025_06_20_12,4.346465814655798
MODELFILE02_Test_055_05_07_2025_06_20_12,2.083810742715709
MODELFILE02_Test_056_05_07_2025_06_20_12,8.111772781025444
MODELFILE02_Test_057_05_07_2025_06_20_12,0.795310958093594
MODELFILE02_Test_058_05_07_2025_06_20_12,10.0
MODELFILE02_Test_059_05_07_2025_06_20_12,10.0
MODELFILE02_Test_060_05_07_2025_06_20_12,10.0
MODELFILE02_Test_061_05_07_2025_06_20_12,8.71136379762895
MODELFILE02_Test_062_05_07_2025_06_20_12,9.911040347011518
MODELFILE02_Test_063_05_07_2025_06_20_12,1.1558866432678934
MODELFILE02_Test_064_05_07_2025_06_20_12,10.0
MODELFILE02_Test_065_05_07_2025_07_27_54,2.7319896567157205
MODELFILE02_Test_066_05_07_2025_07_27_54,0.5740294944679933
MODELFILE02_Test_068_05_07_2025_07_27_54,2.565554517413484
MODELFILE02_Test_069_05_07_2025_07_27_54,1.047829808694335
MODELFILE02_Test_070_05_07_2025_07_27_54,2.799718941403277
MODELFILE02_Test_071_05_07_2025_07_27_54,9.311203643605399
MODELFILE02_Test_072_05_07_2025_07_27_54,0.4917984710160293
MODELFILE02_Test_073_05_07_2025_07_27_54,7.90691978436727
MODELFILE02_Test_074_05_07_2025_07_27_54,9.911204892786747
MODELFILE02_Test_075_05_07_2025_07_27_54,8.1116748147161
MODELFILE02_Test_076_05_07_2025_07_27_54,8.711313557780105
MODELFILE02_Test_077_05_07_2025_07_27_54,1.0308902566019562
MODELFILE02_Test_078_05_07_2025_07_27_54,9.311054987264546
MODELFILE02_Test_079_05_07_2025_07_27_54,7.812903834689696
MODELFILE02_Test_080_05_07_2025_07_27_54,8.111702171258935
MODELFILE02_Test_082_05_07_2025_07_27_54,9.911210301400219
MODELFILE02_Test_083_05_07_2025_07_27_54,2.091559515168926
MODELFILE02_Test_084_05_07_2025_07_27_54,0.23146043915459394
MODELFILE02_Test_085_05_07_2025_07_27_54,9.91105505924081
MODELFILE02_Test_086_05_07_2025_07_27_54,8.111698072117255
MODELFILE02_Test_087_05_07_2025_07_27_54,9.311065146608422
MODELFILE02_Test_088_05_07_2025_07_27_54,2.1070362505162397
MODELFILE02_Test_089_05_07_2025_07_27_54,9.311461971432493
MODELFILE02_Test_090_05_07_2025_07_27_54,8.711445870324132
MODELFILE02_Test_091_05_07_2025_07_27_54,2.100569920408355
MODELFILE02_Test_092_05_07_2025_07_27_54,9.311285166035242
MODELFILE02_Test_093_05_07_2025_07_27_54,9.311285358149394
MODELFILE02_Test_094_05_07_2025_07_27_54,2.1360113737298683
MODELFILE02_Test_095_05_07_2025_07_27_54,4.6628652530305414
MODELFILE02_Test_098_05_07_2025_08_36_37,0.5731660904476461
MODELFILE02_Test_099_05_07_2025_08_36_37,9.311300526992254
MODELFILE02_Test_100_05_07_2025_08_36_37,9.311197383371557
MODELFILE02_Test_102_05_07_2025_08_36_37,9.311227235626218
MODELFILE02_Test_103_05_07_2025_08_36_37,8.711786369739228
MODELFILE02_Test_104_05_07_2025_08_36_37,0.430396952590061
MODELFILE02_Test_106_05_07_2025_08_36_37,9.311000144421868
MODELFILE02_Test_107_05_07_2025_08_36_37,1.1477706131547758
MODELFILE02_Test_108_05_07_2025_08_36_37,2.1050179654977326
MODELFILE02_Test_109_05_07_2025_08_36_37,1.08653236966891
MODELFILE02_Test_110_05_07_2025_08_36_37,0.6676970106508017
MODELFILE02_Test_112_05_07_2025_08_36_37,10.0
MODELFILE02_Test_113_05_07_2025_08_36_37,8.711312917801537
MODELFILE02_Test_114_05_07_2025_08_36_37,2.11100575984619
MODELFILE02_Test_115_05_07_2025_08_36_37,10.0
MODELFILE02_Test_116_05_07_2025_08_36_37,9.91101039808731
MODELFILE02_Test_117_05_07_2025_08_36_37,10.0
MODELFILE02_Test_118_05_07_2025_08_36_37,0.4003023025958849
MODELFILE02_Test_119_05_07_2025_08_36_37,8.111727232778147
MODELFILE02_Test_120_05_07_2025_08_36_37,9.911043250852066
MODELFILE02_Test_121_05_07_2025_08_36_37,8.711551446147805
MODELFILE02_Test_122_05_07_2025_08_36_37,9.911097170561282
MODELFILE02_Test_123_05_07_2025_08_36_37,1.367157178762251
MODELFILE02_Test_124_05_07_2025_08_36_37,1.2161333830245649
MODELFILE02_Test_125_05_07_2025_08_36_37,0.9948881224791409
MODELFILE02_Test_126_05_07_2025_08_36_37,1.996126019175578
MODELFILE02_Test_127_05_07_2025_08_36_37,9.31133520635823
MODELFILE02_Test_128_05_07_2025_08_36_37,1.1572661824293475
MODELFILE03_Test_002_05_07_2025_12_27_02,8.711345870296253
MODELFILE03_Test_003_05_07_2025_12_27_02,1.9744526621776868
MODELFILE03_Test_004_05_07_2025_12_27_02,9.311165288247258
MODELFILE03_Test_005_05_07_2025_12_27_02,5.397840771067261
MODELFILE03_Test_006_05_07_2025_12_27_02,9.311255535787751
MODELFILE03_Test_007_05_07_2025_12_27_02,8.111677009053055
MODELFILE03_Test_008_05_07_2025_12_27_02,8.711401376033875
MODELFILE03_Test_011_05_07_2025_12_27_02,10.0
MODELFILE03_Test_012_05_07_2025_12_27_02,5.447380251612246
MODELFILE03_Test_013_05_07_2025_12_27_02,10.0
MODELFILE03_Test_014_05_07_2025_12_27_02,10.0
MODELFILE03_Test_015_05_07_2025_12_27_02,10.0
MODELFILE03_Test_016_05_07_2025_12_27_02,8.111676474152295
MODELFILE03_Test_017_05_07_2025_12_27_02,9.31154881610762
MODELFILE03_Test_018_05_07_2025_12_27_02,9.311262180688242
MODELFILE03_Test_019_05_07_2025_12_27_02,9.911006294824654
MODELFILE03_Test_020_05_07_2025_12_27_02,9.593981646056058
MODELFILE03_Test_021_05_07_2025_12_27_02,9.910755907707047
MODELFILE03_Test_022_05_07_2025_12_27_02,9.911006984688932
MODELFILE03_Test_023_05_07_2025_12_27_02,9.911121917676658
MODELFILE03_Test_024_05_07_2025_12_27_02,8.711316903839636
MODELFILE03_Test_025_05_07_2025_12_27_02,2.174493995097816
MODELFILE03_Test_026_05_07_2025_12_27_02,10.0
MODELFILE03_Test_027_05_07_2025_12_27_02,4.1933188554223175
MODELFILE03_Test_028_05_07_2025_12_27_02,8.711621275563692
MODELFILE03_Test_029_05_07_2025_12_27_02,9.911117106342724
MODELFILE03_Test_030_05_07_2025_12_27_02,8.111727934260141
MODELFILE03_Test_032_05_07_2025_12_27_02,9.911036003781803
MODELFILE03_Test_033_05_07_2025_13_40_23,9.911013085923607
MODELFILE03_Test_034_05_07_2025_13_40_23,9.31128962858376
MODELFILE03_Test_035_05_07_2025_13_40_23,9.3112852866887
MODELFILE03_Test_036_05_07_2025_13_40_23,8.711443685561294
MODELFILE03_Test_037_05_07_2025_13_40_23,8.11172598139199
MODELFILE03_Test_038_05_07_2025_13_40_23,9.311351410022134
MODELFILE03_Test_039_05_07_2025_13_40_23,8.711601664891377
MODELFILE03_Test_040_05_07_2025_13_40_23,9.31154716747622
MODELFILE03_Test_041_05_07_2025_13_40_23,8.71153902963481
MODELFILE03_Test_042_05_07_2025_13_40_23,8.71165606341429
MODELFILE03_Test_043_05_07_2025_13_40_23,4.826344526656189
MODELFILE03_Test_044_05_07_2025_13_40_23,2.126613945122349
MODELFILE03_Test_045_05_07_2025_13_40_23,9.311466779114419
MODELFILE03_Test_046_05_07_2025_13_40_23,8.111962824940942
MODELFILE03_Test_047_05_07_2025_13_40_23,8.711313677362075
MODELFILE03_Test_048_05_07_2025_13_40_23,9.31107995264207
MODELFILE03_Test_049_05_07_2025_13_40_23,2.1453587562111864
MODELFILE03_Test_050_05_07_2025_13_40_23,9.91099132023062
MODELFILE03_Test_051_05_07_2025_13_40_23,9.311073432338185
MODELFILE03_Test_052_05_07_2025_13_40_23,2.064726282480606
MODELFILE03_Test_053_05_07_2025_13_40_23,9.311072456182268
MODELFILE03_Test_054_05_07_2025_13_40_23,9.91101841826234
MODELFILE03_Test_055_05_07_2025_13_40_23,8.71145332149429
MODELFILE03_Test_056_05_07_2025_13_40_23,8.711533434249187
MODELFILE03_Test_057_05_07_2025_13_40_23,8.71171588004153
MODELFILE03_Test_059_05_07_2025_13_40_23,8.711317902886876
MODELFILE03_Test_060_05_07_2025_13_40_23,8.11167437198759
MODELFILE03_Test_061_05_07_2025_13_40_23,5.528571987372361
MODELFILE03_Test_062_05_07_2025_13_40_23,9.911075110699837
MODELFILE03_Test_063_05_07_2025_13_40_23,9.911019187789668
MODELFILE03_Test_064_05_07_2025_13_40_23,10.0
MODELFILE03_Test_065_05_07_2025_14_52_18,8.711365323266685
MODELFILE03_Test_066_05_07_2025_14_52_18,3.202620170783065
MODELFILE03_Test_067_05_07_2025_14_52_18,8.711317902886876
MODELFILE03_Test_068_05_07_2025_14_52_18,9.311286897520896
MODELFILE03_Test_069_05_07_2025_14_52_18,9.910988927431083
MODELFILE03_Test_070_05_07_2025_14_52_18,1.0137611170561383
MODELFILE03_Test_071_05_07_2025_14_52_18,10.0
MODELFILE03_Test_072_05_07_2025_14_52_18,9.311071389842974
MODELFILE03_Test_073_05_07_2025_14_52_18,9.910932533407149
MODELFILE03_Test_074_05_07_2025_14_52_18,8.111669083079981
MODELFILE03_Test_075_05_07_2025_14_52_18,9.311062106377815
MODELFILE03_Test_076_05_07_2025_14_52_18,7.512142537918171
MODELFILE03_Test_077_05_07_2025_14_52_18,8.711434446407285
MODELFILE03_Test_078_05_07_2025_14_52_18,8.711356936466132
MODELFILE03_Test_079_05_07_2025_14_52_18,9.911203670131156
MODELFILE03_Test_080_05_07_2025_14_52_18,8.711490138601125
MODELFILE03_Test_081_05_07_2025_14_52_18,8.111669670253672
MODELFILE03_Test_082_05_07_2025_14_52_18,7.512090804570392
MODELFILE03_Test_083_05_07_2025_14_52_18,9.311242854801067
MODELFILE03_Test_084_05_07_2025_14_52_18,9.311106018477465
MODELFILE03_Test_086_05_07_2025_14_52_18,9.911016109491024
MODELFILE03_Test_087_05_07_2025_14_52_18,2.1557453428332147
MODELFILE03_Test_088_05_07_2025_14_52_18,8.711567732035554
MODELFILE03_Test_089_05_07_2025_14_52_18,8.111692958780429
MODELFILE03_Test_090_05_07_2025_14_52_18,8.711314462154968
MODELFILE03_Test_091_05_07_2025_14_52_18,9.311179332472497
MODELFILE03_Test_092_05_07_2025_14_52_18,4.867842318572867
MODELFILE03_Test_093_05_07_2025_14_52_18,9.311000273785654
MODELFILE03_Test_094_05_07_2025_14_52_18,4.223222295215955
MODELFILE03_Test_095_05_07_2025_14_52_18,8.711313677362075
MODELFILE03_Test_096_05_07_2025_14_52_18,4.370550469515089
MODELFILE03_Test_097_05_07_2025_16_01_10,9.31127365095138
MODELFILE03_Test_098_05_07_2025_16_01_10,9.311280959857712
MODELFILE03_Test_099_05_07_2025_16_01_10,9.311553655699631
MODELFILE03_Test_100_05_07_2025_16_01_10,2.1336615358432187
MODELFILE03_Test_101_05_07_2025_16_01_10,2.009084900432624
MODELFILE03_Test_102_05_07_2025_16_01_10,2.1503064586836924
MODELFILE03_Test_103_05_07_2025_16_01_10,9.311439519504576
MODELFILE03_Test_104_05_07_2025_16_01_10,2.1400259183541612
MODELFILE03_Test_105_05_07_2025_16_01_10,6.189025120920397
MODELFILE03_Test_106_05_07_2025_16_01_10,2.4489552911197934
MODELFILE03_Test_108_05_07_2025_16_01_10,9.311122524220611
MODELFILE03_Test_109_05_07_2025_16_01_10,9.911040231690544
MODELFILE03_Test_110_05_07_2025_16_01_10,4.1934390494094504
MODELFILE03_Test_111_05_07_2025_16_01_10,1.08091636744529
MODELFILE03_Test_112_05_07_2025_16_01_10,9.31103692840876
MODELFILE03_Test_113_05_07_2025_16_01_10,8.7115627450593
MODELFILE03_Test_114_05_07_2025_16_01_10,9.311000048624098
MODELFILE03_Test_115_05_07_2025_16_01_10,6.082528303283387
MODELFILE03_Test_116_05_07_2025_16_01_10,4.841796749621656
MODELFILE03_Test_117_05_07_2025_16_01_10,9.311281612388633
MODELFILE03_Test_119_05_07_2025_16_01_10,10.0
MODELFILE03_Test_121_05_07_2025_16_01_10,8.111887652590113
MODELFILE03_Test_122_05_07_2025_16_01_10,9.910944952203431
MODELFILE03_Test_123_05_07_2025_16_01_10,4.238583974959656
MODELFILE03_Test_124_05_07_2025_16_01_10,9.311002662272921
MODELFILE03_Test_125_05_07_2025_16_01_10,2.1612913801054976
MODELFILE03_Test_126_05_07_2025_16_01_10,10.0
MODELFILE03_Test_127_05_07_2025_16_01_10,9.31137159373913
MODELFILE03_Test_128_05_07_2025_16_01_10,9.31139585209606
MODELFILE04_Test_001_05_07_2025_17_15_08,9.311129992769391
MODELFILE04_Test_002_05_07_2025_17_15_08,9.311465426775232
MODELFILE04_Test_003_05_07_2025_17_15_08,2.106087037740882
MODELFILE04_Test_004_05_07_2025_17_15_08,9.910912486016814
MODELFILE04_Test_006_05_07_2025_17_15_08,4.310664111802813
MODELFILE04_Test_008_05_07_2025_17_15_08,10.0
MODELFILE04_Test_009_05_07_2025_17_15_08,8.111896046028603
MODELFILE04_Test_010_05_07_2025_17_15_08,8.711311708598263
MODELFILE04_Test_011_05_07_2025_17_15_08,10.0
MODELFILE04_Test_012_05_07_2025_17_15_08,2.161604479352166
MODELFILE04_Test_013_05_07_2025_17_15_08,9.311220562100432
MODELFILE04_Test_014_05_07_2025_17_15_08,8.711335343136515
MODELFILE04_Test_015_05_07_2025_17_15_08,7.891876512216597
MODELFILE04_Test_016_05_07_2025_17_15_08,9.311003305214184
MODELFILE04_Test_017_05_07_2025_17_15_08,7.292675550613671
MODELFILE04_Test_018_05_07_2025_17_15_08,9.311087617436224
MODELFILE04_Test_019_05_07_2025_17_15_08,7.512114363566323
MODELFILE04_Test_020_05_07_2025_17_15_08,8.711325899869426
MODELFILE04_Test_021_05_07_2025_17_15_08,9.31106907587555
MODELFILE04_Test_022_05_07_2025_17_15_08,10.0
MODELFILE04_Test_023_05_07_2025_17_15_08,9.311225827794177
MODELFILE04_Test_024_05_07_2025_17_15_08,8.4288377111797
MODELFILE04_Test_025_05_07_2025_17_15_08,10.0
MODELFILE04_Test_026_05_07_2025_17_15_08,9.911135416630495
MODELFILE04_Test_027_05_07_2025_17_15_08,9.311003245257297
MODELFILE04_Test_028_05_07_2025_17_15_08,8.111731079804619
MODELFILE04_Test_029_05_07_2025_17_15_08,8.111669750241552
MODELFILE04_Test_030_05_07_2025_17_15_08,9.910990195195378
MODELFILE04_Test_031_05_07_2025_17_15_08,9.31106479110294
MODELFILE04_Test_032_05_07_2025_17_15_08,9.311233381188341
MODELFILE04_Test_033_05_07_2025_18_25_40,5.448141175677694
MODELFILE04_Test_034_05_07_2025_18_25_40,9.311272904756597
MODELFILE04_Test_035_05_07_2025_18_25_40,8.711364142574832
MODELFILE04_Test_037_05_07_2025_18_25_40,9.911197057420534
MODELFILE04_Test_038_05_07_2025_18_25_40,9.311279353196129
MODELFILE04_Test_039_05_07_2025_18_25_40,9.31127952064089
MODELFILE04_Test_040_05_07_2025_18_25_40,2.129311285364633
MODELFILE04_Test_041_05_07_2025_18_25_40,9.910994275635208
MODELFILE04_Test_042_05_07_2025_18_25_40,8.711377717963696
MODELFILE04_Test_043_05_07_2025_18_25_40,9.311404504972238
MODELFILE04_Test_044_05_07_2025_18_25_40,3.7787920037920846
MODELFILE04_Test_045_05_07_2025_18_25_40,7.23491394034659
MODELFILE04_Test_046_05_07_2025_18_25_40,4.089694238241261
MODELFILE04_Test_049_05_07_2025_18_25_40,6.547910858848813
MODELFILE04_Test_050_05_07_2025_18_25_40,5.434230064448467
MODELFILE04_Test_051_05_07_2025_18_25_40,9.311132305035382
MODELFILE04_Test_052_05_07_2025_18_25_40,10.0
MODELFILE04_Test_055_05_07_2025_18_25_40,8.711544205196049
MODELFILE04_Test_056_05_07_2025_18_25_40,6.598588315564457
MODELFILE04_Test_057_05_07_2025_18_25_40,4.836149115149599
MODELFILE04_Test_058_05_07_2025_18_25_40,7.869010369937323
MODELFILE04_Test_059_05_07_2025_18_25_40,8.711312992743272
MODELFILE04_Test_060_05_07_2025_18_25_40,9.311059196729406
MODELFILE04_Test_061_05_07_2025_18_25_40,8.711312602482321
MODELFILE04_Test_062_05_07_2025_18_25_40,8.711414888113147
MODELFILE04_Test_063_05_07_2025_18_25_40,2.135635938196883
MODELFILE04_Test_064_05_07_2025_18_25_40,10.0
MODELFILE04_Test_066_05_07_2025_19_30_12,8.711313677362075
MODELFILE04_Test_067_05_07_2025_19_30_12,5.4599703090797975
MODELFILE04_Test_068_05_07_2025_19_30_12,8.711384749618892
MODELFILE04_Test_069_05_07_2025_19_30_12,4.853699083673467
MODELFILE04_Test_070_05_07_2025_19_30_12,9.3112849887221
MODELFILE04_Test_071_05_07_2025_19_30_12,4.601427769321343
MODELFILE04_Test_072_05_07_2025_19_30_12,9.311054040714817
MODELFILE04_Test_073_05_07_2025_19_30_12,6.6155022565672095
MODELFILE04_Test_074_05_07_2025_19_30_12,7.232484895220205
