,id,result_desc,param1,param2,r2_score_mean,mse_mean,rmse_mean,r2_score_stddev,mse_score_stddev,rmse_score_stddev,memory_used_mean,timediff_mean
28,ID29num_kernels2000_n_estimators25,ETERRY-HumanDist_MiniRocket_GradBoost_num_kernels=2000_n_estimators_25,2000,25.0,0.7160300732230601,0.6013565603687587,0.7744234526595491,0.03745640555202687,0.06187496128285562,0.040309754894093774,0.0,9.574415119799232
16,ID17num_kernels500_n_estimators25,ETERRY-HumanDist_MiniRocket_GradBoost_num_kernels=500_n_estimators_25,500,25.0,0.715837625382165,0.6035813746885998,0.7756527700618924,0.02723991570356,0.07060087165995042,0.04409257288833178,0.0,3.4065104056000566
6,ID7num_kernels500_max_alpha5,ETERRY-HumanDist_MiniRocket_Ridge_num_kernels=500_max_alpha_5,500,5.0,0.7149189419362848,0.6005348945023068,0.7724705151474548,0.05134876567902513,0.09622407851516501,0.06184009807667497,0.0,1.6572207739991427
4,ID5num_kernels200_max_alpha10,ETERRY-HumanDist_MiniRocket_Ridge_num_kernels=200_max_alpha_10,200,10.0,0.7145089394166798,0.6066638549713869,0.7781122655656901,0.027773552898795927,0.05393026404688627,0.034715373361319884,0.0,1.382485794200329
3,ID4num_kernels200_max_alpha5,ETERRY-HumanDist_MiniRocket_Ridge_num_kernels=200_max_alpha_5,200,5.0,0.7144965605895405,0.6025720131116918,0.7751119158955668,0.04528814968960222,0.06468157144521965,0.04211331082205958,0.0,1.5077339201998257
27,ID28num_kernels2000_n_estimators50,ETERRY-HumanDist_MiniRocket_GradBoost_num_kernels=2000_n_estimators_50,2000,50.0,0.7134465695003642,0.60462316659381,0.7756576206002492,0.051265773913834266,0.08548747309096999,0.05457492279948464,0.0,17.412762656999256
8,ID9num_kernels200_n_estimators100,ETERRY-HumanDist_MiniRocket_GradBoost_num_kernels=200_n_estimators_100,200,100.0,0.7133542225972227,0.6076556356655621,0.7789706808015031,0.03042097366105469,0.04574065909552273,0.029331111762170764,0.0,3.171794966599555
9,ID10num_kernels200_n_estimators50,ETERRY-HumanDist_MiniRocket_GradBoost_num_kernels=200_n_estimators_50,200,50.0,0.710583942879641,0.6117597153135683,0.78137681325932,0.03722062655992333,0.05523296222086392,0.034784925100939945,0.0,2.2815684756002157
19,ID20n_estimators50_window_size1.0,ETERRY-HumanDistTSFreshWin_GradBoost_n_estimators=50_window_size_1.0,50,1.0,0.7102743245687606,0.6080129838755977,0.7792782209573652,0.03737649293989348,0.04234240443368294,0.027174219715044048,0.0,3.811730058000103
10,ID11num_kernels1000_max_alpha10,ETERRY-HumanDist_MiniRocket_Ridge_num_kernels=1000_max_alpha_10,1000,10.0,0.709442270388105,0.6185431815577858,0.7856744945203131,0.025247805603325096,0.05605258653196978,0.03547915187876386,0.0,1.802675435600395
21,ID22num_kernels1000_n_estimators50,ETERRY-HumanDist_MiniRocket_GradBoost_num_kernels=1000_n_estimators_50,1000,50.0,0.7062635817073675,0.6213142778457263,0.786668010950704,0.04836028837415032,0.08128176875032156,0.04967613504077555,0.0,8.69028992440035
20,ID21num_kernels1000_n_estimators100,ETERRY-HumanDist_MiniRocket_GradBoost_num_kernels=1000_n_estimators_100,1000,100.0,0.7055257805685518,0.6229812435686821,0.7876780385985448,0.03771156898595081,0.08053462741449656,0.05044354347417903,0.0,15.770497515199532
14,ID15num_kernels2000_max_alpha20,ETERRY-HumanDist_MiniRocket_Ridge_num_kernels=2000_max_alpha_20,2000,20.0,0.7043887077710147,0.6272679143020221,0.7913418445855424,0.025126083584778674,0.05039528158706587,0.03234191258991282,0.0,2.4765564591994917
26,ID27num_kernels2000_n_estimators100,ETERRY-HumanDist_MiniRocket_GradBoost_num_kernels=2000_n_estimators_100,2000,100.0,0.704243139024844,0.6218220102946461,0.7870509814771228,0.0497082650751545,0.0762771036422829,0.048711013647260895,0.0,32.210080805000324
13,ID14n_estimators100_window_size1.0,ETERRY-HumanDistTSFreshWin_GradBoost_n_estimators=100_window_size_1.0,100,1.0,0.7038033313579574,0.622425043167713,0.7883891733504759,0.041410059013506445,0.04580268065432011,0.029454278321940083,0.0,3.748861833599949
12,ID13n_estimators100_window_size0.5,ETERRY-HumanDistTSFreshWin_GradBoost_n_estimators=100_window_size_0.5,100,0.5,0.7031127420063833,0.6298598768597283,0.7924506697208233,0.035529817826182454,0.06755407258489614,0.04337986766631341,0.0,4.516788018800071
14,ID15num_kernels500_n_estimators100,ETERRY-HumanDist_MiniRocket_GradBoost_num_kernels=500_n_estimators_100,500,100.0,0.7022006573931908,0.6369555085108096,0.794594240113979,0.039708652856914425,0.11517117727529366,0.07466928477291046,0.0,7.764633146000051
13,ID14num_kernels500_n_estimators200,ETERRY-HumanDist_MiniRocket_GradBoost_num_kernels=500_n_estimators_200,500,200.0,0.7007553759934662,0.6323867090393968,0.7944480737572721,0.03436952582651108,0.05702523937092543,0.03519896508076332,0.0,13.6130737219999
13,ID14num_kernels2000_max_alpha10,ETERRY-HumanDist_MiniRocket_Ridge_num_kernels=2000_max_alpha_10,2000,10.0,0.7006365617733066,0.6348621730042862,0.796057037006577,0.03320103883216775,0.055067216573241595,0.03399068749812354,0.0,2.4528677149988654
9,ID10num_kernels1000_max_alpha5,ETERRY-HumanDist_MiniRocket_Ridge_num_kernels=1000_max_alpha_5,1000,5.0,0.6976831702835004,0.6434429671875025,0.8003867068893491,0.04185031722732656,0.08567925860393494,0.05314213603465292,0.0,1.9274559429992224
6,ID7n_estimators200_window_size0.5,ETERRY-HumanDistTSFreshWin_GradBoost_n_estimators=200_window_size_0.5,200,0.5,0.688863402316598,0.659440660949125,0.8113123906337287,0.028096933157906203,0.0567247324573489,0.03482622220840264,0.0,4.628290131799804
19,ID20num_kernels1000_n_estimators200,ETERRY-HumanDist_MiniRocket_GradBoost_num_kernels=1000_n_estimators_200,1000,200.0,0.6860170595259384,0.6633713578265061,0.8133109169834134,0.03272251687220667,0.07116425762319023,0.043551235827533175,0.0,29.799747898200074
12,ID13max_alpha20_window_size0.5,ETERRY-HumanDist_TSFreshWin_Ridge_max_alpha=20_window_size_0.5,20,0.5,0.6813299016001698,0.6774344758194143,0.8221222353744656,0.027560461030764007,0.06478274414234704,0.03936376407695475,0.0,4.549605798599805
7,ID8n_estimators200_window_size1.0,ETERRY-HumanDistTSFreshWin_GradBoost_n_estimators=200_window_size_1.0,200,1.0,0.6803139189767967,0.6810558659916045,0.8231572027485969,0.04172303791675647,0.09704153272212218,0.058890453850429424,0.0,4.001669324199975
3,ID4n_estimators300_window_size5.0,ETERRY-HumanDist_TSForest_n_estimators=300_window_size_5.0,300,5.0,0.6801367917123292,0.679854306317992,0.8238867962673266,0.022707454814509555,0.054352631820388075,0.03263208933477464,0.0,3.947304754400102
6,ID7max_alpha10_window_size0.5,ETERRY-HumanDist_TSFreshWin_Ridge_max_alpha=10_window_size_0.5,10,0.5,0.6790624660864314,0.6772109271027713,0.8213079612762268,0.04232924073469422,0.08410632768345298,0.05161550006596229,0.0,4.486620227599997
6,ID7num_kernels200_n_estimators300,ETERRY-HumanDist_MiniRocket_GradBoost_num_kernels=200_n_estimators_300,200,300.0,0.6787550928754719,0.6832231087625567,0.8246726716584105,0.044139451556346215,0.09272284407013716,0.056018687795557486,0.0,6.696393375400294
0,ID1max_alpha5_window_size0.5,ETERRY-HumanDist_TSFreshWin_Ridge_max_alpha=5_window_size_0.5,5,0.5,0.6783777158064922,0.6857282050635327,0.8250036059921273,0.045155607579792506,0.11873042059608566,0.07139506399968934,0.0,4.492142991400397
25,ID26num_kernels2000_n_estimators200,ETERRY-HumanDist_MiniRocket_GradBoost_num_kernels=2000_n_estimators_200,2000,200.0,0.6773196741211697,0.679823806332264,0.8235609426400451,0.043687170821436264,0.06545900076141983,0.03963811410882799,0.0,62.20387854519977
12,ID13num_kernels2000_max_alpha5,ETERRY-HumanDist_MiniRocket_Ridge_num_kernels=2000_max_alpha_5,2000,5.0,0.6759918907857531,0.6856777705493471,0.8266519501902095,0.0518035140387453,0.08303138352781651,0.048211241386945866,0.0,2.363528243399196
8,ID9n_estimators200_window_size2.0,ETERRY-HumanDist_TSForest_n_estimators=200_window_size_2.0,200,2.0,0.6750325170154446,0.6927469268978165,0.8285176680851063,0.045349230756711184,0.1360192738031143,0.07940655242883993,0.0,3.6505710666002416
24,ID25num_kernels2000_n_estimators300,ETERRY-HumanDist_MiniRocket_GradBoost_num_kernels=2000_n_estimators_300,2000,300.0,0.6742911231840372,0.6915444950931922,0.8302192575939997,0.03719183688517436,0.07925327925488454,0.04775436538432795,0.0,92.5017094304003
14,ID15n_estimators100_window_size2.0,ETERRY-HumanDist_TSForest_n_estimators=100_window_size_2.0,100,2.0,0.6735114206430447,0.6935266885201082,0.8318395520885318,0.031975134417413995,0.06439598612863172,0.039618784701943466,0.0,3.2402754743990956
12,ID13num_kernels500_n_estimators300,ETERRY-HumanDist_MiniRocket_GradBoost_num_kernels=500_n_estimators_300,500,300.0,0.6724344061654385,0.6927148102341832,0.8313454420237025,0.039995475323608906,0.0658027556919535,0.03974375750476828,0.0,19.914352637399862
7,ID8num_kernels200_n_estimators200,ETERRY-HumanDist_MiniRocket_GradBoost_num_kernels=200_n_estimators_200,200,200.0,0.6698835601165458,0.7018174880302845,0.8368814261576164,0.023048389715031956,0.06395741545939328,0.038039013955131554,0.0,4.7848439775996665
13,ID14max_alpha20_window_size1.0,ETERRY-HumanDist_TSFreshWin_Ridge_max_alpha=20_window_size_1.0,20,1.0,0.6697590027515561,0.7034052065441969,0.8372797528599962,0.03579570915483642,0.08437342563275275,0.04866027121688184,0.0,3.846527153400166
17,ID18n_estimators100_window_size20.0,ETERRY-HumanDist_TSForest_n_estimators=100_window_size_20.0,100,20.0,0.6696945895277808,0.701718114796885,0.8362611194286641,0.03274532076913764,0.08108172762033761,0.04884111924190923,0.0,3.2692385374000876
2,ID3n_estimators300_window_size2.0,ETERRY-HumanDist_TSForest_n_estimators=300_window_size_2.0,300,2.0,0.6693479768969385,0.7026178298656852,0.835826345646516,0.05260583306807395,0.10653531281423341,0.06334153289016715,0.0,3.9484310069994537
0,ID1n_estimators300_window_size0.5,ETERRY-HumanDistTSFreshWin_GradBoost_n_estimators=300_window_size_0.5,300,0.5,0.6682827478103551,0.6983797268365567,0.8345300696670697,0.031676632287474915,0.07442060703425005,0.04403736661101,0.0,5.047315643799811
7,ID8max_alpha10_window_size1.0,ETERRY-HumanDist_TSFreshWin_Ridge_max_alpha=10_window_size_1.0,10,1.0,0.6679258741245445,0.7035147880265654,0.8384282808469411,0.009240632041719064,0.039590033026432866,0.02351182474008159,0.0,3.930013405999489
18,ID19num_kernels1000_n_estimators300,ETERRY-HumanDist_MiniRocket_GradBoost_num_kernels=1000_n_estimators_300,1000,300.0,0.667093017488499,0.7067620404223256,0.8391097944281734,0.045418038557346656,0.08810134573612456,0.0515440910001737,0.0,48.174281560600505
4,ID5n_estimators300_window_size10.0,ETERRY-HumanDist_TSForest_n_estimators=300_window_size_10.0,300,10.0,0.6667069038786018,0.7108209952667329,0.8413844314672086,0.031855463563657,0.09177319364734635,0.053788788342319885,0.0,3.824615579399688
5,ID6n_estimators300_window_size20.0,ETERRY-HumanDist_TSForest_n_estimators=300_window_size_20.0,300,20.0,0.6665748303305572,0.7095304759216476,0.8413597380226261,0.028782582764860457,0.06808967446904311,0.04054956419181131,0.0,3.914582664799673
1,ID2max_alpha5_window_size1.0,ETERRY-HumanDist_TSFreshWin_Ridge_max_alpha=5_window_size_1.0,5,1.0,0.6662890577815386,0.7047979472833057,0.8393065480802552,0.029120156946323514,0.03168663604972915,0.019038530219322468,0.0,3.861320805199648
21,ID22n_estimators50_window_size5.0,ETERRY-HumanDist_TSForest_n_estimators=50_window_size_5.0,50,5.0,0.6659941490773085,0.7096623618266801,0.8418534037286787,0.024583971663749146,0.05096587807885643,0.030744242666199885,0.0,3.0438409525988392
24,ID25n_estimators25_window_size0.5,ETERRY-HumanDist_TSForest_n_estimators=25_window_size_0.5,25,0.5,0.6640830025891596,0.7158696944027548,0.8456737785055802,0.005449389893598482,0.04525042916154931,0.02656228060332594,0.0,3.036661825599731
11,ID12n_estimators200_window_size20.0,ETERRY-HumanDist_TSForest_n_estimators=200_window_size_20.0,200,20.0,0.6637651474685762,0.7089316772423387,0.8412348218277558,0.046116478384352774,0.06003206305665526,0.03543517725033228,0.0,3.629471997801011
1,ID2n_estimators300_window_size1.0,ETERRY-HumanDist_TSForest_n_estimators=300_window_size_1.0,300,1.0,0.6628214781966998,0.718982809103162,0.8462821943422302,0.03066517916302214,0.08775413025582748,0.05281341347102819,0.0,3.9526928370010865
13,ID14n_estimators100_window_size1.0,ETERRY-HumanDist_TSForest_n_estimators=100_window_size_1.0,100,1.0,0.6614077986951052,0.7162968078495427,0.8458243616251947,0.02430827286312743,0.04906153837706184,0.02963034138977215,0.0,3.1205565622003633
15,ID16n_estimators100_window_size5.0,ETERRY-HumanDist_TSForest_n_estimators=100_window_size_5.0,100,5.0,0.6600483338936428,0.7180839553450143,0.845947793968658,0.051796285616212544,0.08457015663529582,0.04956092437168005,0.0,3.2433442761997866
19,ID20n_estimators50_window_size1.0,ETERRY-HumanDist_TSForest_n_estimators=50_window_size_1.0,50,1.0,0.6594217251544178,0.7216928342759077,0.8491393506596762,0.03244210380845736,0.043579804206460376,0.02559682474783081,0.0,2.9172686115991384
1,ID2n_estimators300_window_size1.0,ETERRY-HumanDistTSFreshWin_GradBoost_n_estimators=300_window_size_1.0,300,1.0,0.6589674103667793,0.7177529885287945,0.8466098339200657,0.01952617843740843,0.05299163484129475,0.031698227689151814,0.0,4.15470290220037
22,ID23n_estimators50_window_size10.0,ETERRY-HumanDist_TSForest_n_estimators=50_window_size_10.0,50,10.0,0.6585480848329602,0.7233868997137094,0.8498982785407471,0.034511319918048775,0.05497954794514721,0.03255481296496576,0.0,2.879054814200208
6,ID7n_estimators200_window_size0.5,ETERRY-HumanDist_TSForest_n_estimators=200_window_size_0.5,200,0.5,0.6570143428058193,0.7290841813963848,0.8528698504817582,0.031215667887439753,0.06846473581176736,0.04119708163945976,0.0,3.5968891140008052
12,ID13n_estimators100_window_size0.5,ETERRY-HumanDist_TSForest_n_estimators=100_window_size_0.5,100,0.5,0.6568386698365125,0.7283602742848008,0.8523115258059255,0.026042083956326758,0.0748587259009741,0.04387866523922412,0.0,3.2626061580005628
20,ID21n_estimators50_window_size2.0,ETERRY-HumanDist_TSForest_n_estimators=50_window_size_2.0,50,2.0,0.6558374941457317,0.7224844840556952,0.8493151675507999,0.051451874259200184,0.05758960444944099,0.03388554594295447,0.0,3.053054763600085
0,ID1n_estimators300_window_size0.5,ETERRY-HumanDist_TSForest_n_estimators=300_window_size_0.5,300,0.5,0.6557623201616078,0.7265449323233393,0.8514524430490044,0.05129854151562584,0.06782888222792355,0.039669504020360055,0.0,4.213564187000884
16,ID17n_estimators100_window_size10.0,ETERRY-HumanDist_TSForest_n_estimators=100_window_size_10.0,100,10.0,0.6556187051725619,0.729461258281346,0.8526234436132276,0.04984325566720403,0.08545599110880193,0.04994518677978209,0.0,3.141737689000729
7,ID8n_estimators200_window_size1.0,ETERRY-HumanDist_TSForest_n_estimators=200_window_size_1.0,200,1.0,0.6538581428598921,0.7193935323022183,0.845763038929268,0.0822692427133547,0.10932908754343196,0.06386246380580432,0.0,3.5169586099997105
23,ID24n_estimators50_window_size20.0,ETERRY-HumanDist_TSForest_n_estimators=50_window_size_20.0,50,20.0,0.6513689322943519,0.7391132108339,0.8580970284548325,0.04286924887763778,0.08857584473883393,0.05275130890211458,0.0,2.8889300647992058
20,ID21n_estimators50_window_size2.0,ETERRY-HumanDistTSFreshWin_GradBoost_n_estimators=50_window_size_2.0,50,2.0,0.647032687999314,0.7529505311967486,0.8665047235742372,0.0311767170444157,0.08026217518098352,0.04604449174747342,0.0,3.4618208208001304
9,ID10n_estimators200_window_size5.0,ETERRY-HumanDist_TSForest_n_estimators=200_window_size_5.0,200,5.0,0.6458092038430701,0.750699928493234,0.8650263260134908,0.042453814612647175,0.08841440844654136,0.049288779624129725,0.0,3.652700272200309
25,ID26n_estimators25_window_size1.0,ETERRY-HumanDist_TSForest_n_estimators=25_window_size_1.0,25,1.0,0.6456176823565309,0.7510825293837755,0.8662220609394369,0.030435297581577588,0.04784493045420359,0.027237300262870023,0.0,2.7941341177996946
26,ID27n_estimators25_window_size2.0,ETERRY-HumanDistTSFreshWin_GradBoost_n_estimators=25_window_size_2.0,25,2.0,0.6445499155467778,0.7582993487896867,0.8692619823164381,0.03363635400405412,0.09261309622059807,0.051797247890047415,0.0,3.590327164799601
18,ID19n_estimators50_window_size0.5,ETERRY-HumanDist_TSForest_n_estimators=50_window_size_0.5,50,0.5,0.6437464782054111,0.758965810936677,0.8701162589513298,0.03126835101349009,0.07472893635600932,0.04316835467352568,0.0,3.0337278293998677
10,ID11n_estimators200_window_size10.0,ETERRY-HumanDist_TSForest_n_estimators=200_window_size_10.0,200,10.0,0.6424979381065689,0.7566783426305563,0.8690750225227492,0.042124362530377,0.0635612114419398,0.03724174885312702,0.0,3.531459021401679
27,ID28n_estimators25_window_size5.0,ETERRY-HumanDist_TSForest_n_estimators=25_window_size_5.0,25,5.0,0.6394212208889122,0.7569585267943804,0.8697116571903182,0.0463570552957222,0.04089165027056249,0.023667702500472867,0.0,2.815108839000459
14,ID15n_estimators100_window_size2.0,ETERRY-HumanDistTSFreshWin_GradBoost_n_estimators=100_window_size_2.0,100,2.0,0.6364582878094147,0.7698583699479755,0.877180457238859,0.03350630743419094,0.03529536409151071,0.020317858799635144,0.0,3.505873606200839
28,ID29n_estimators25_window_size10.0,ETERRY-HumanDist_TSForest_n_estimators=25_window_size_10.0,25,10.0,0.6348072933911253,0.7677116714540526,0.8745816954434043,0.062484975634569624,0.09105197255650085,0.053089824348865174,0.0,2.859246156799782
26,ID27n_estimators25_window_size2.0,ETERRY-HumanDist_TSForest_n_estimators=25_window_size_2.0,25,2.0,0.6323558819538515,0.7817038538307667,0.8840326197818282,0.013667566392478415,0.024387412931212778,0.013790612475318549,0.0,2.959677526798623
30,ID31n_estimators5_window_size0.5,ETERRY-HumanDist_TSForest_n_estimators=5_window_size_0.5,5,0.5,0.6294948848923209,0.7832537968345162,0.8837075273736754,0.05473370124115702,0.08428139971334263,0.04811239858519603,0.0,2.562865203999536
29,ID30n_estimators25_window_size20.0,ETERRY-HumanDist_TSForest_n_estimators=25_window_size_20.0,25,20.0,0.6275085526213632,0.7882637532382766,0.8865563109842413,0.04782379220838116,0.0844623762311971,0.047766732066262176,0.0,3.1345366109999304
8,ID9n_estimators200_window_size2.0,ETERRY-HumanDistTSFreshWin_GradBoost_n_estimators=200_window_size_2.0,200,2.0,0.6263554768302418,0.7923035548786672,0.8899942931405563,0.025360161063574197,0.0259055483245615,0.01461892800134945,0.0,3.505693732200598
0,ID1n_epochs200_kernel_size40,ETERRY-HumanDist_InceptionTime_n_epochs=200_kernel_size_40,200,40.0,0.6223006138079074,0.8031070958733558,0.8898203558676696,0.09064708654374935,0.1983679947810151,0.10642758174876252,0.0,108.87460224800016
2,ID3max_alpha5_window_size2.0,ETERRY-HumanDist_TSFreshWin_Ridge_max_alpha=5_window_size_2.0,5,2.0,0.6137796841994968,0.814138349326767,0.9007265569466021,0.060042031287854805,0.09470642926356046,0.053197922307985396,0.0,3.4646816382002728
14,ID15max_alpha20_window_size2.0,ETERRY-HumanDist_TSFreshWin_Ridge_max_alpha=20_window_size_2.0,20,2.0,0.6127236453626229,0.8183817665716324,0.904351956607325,0.03918078217151543,0.041532502247310775,0.02300663278567581,0.0,3.510647019800308
34,ID35n_estimators5_window_size10.0,ETERRY-HumanDist_TSForest_n_estimators=5_window_size_10.0,5,10.0,0.6110262247220462,0.8248153537703711,0.9078805444335378,0.025964717191817612,0.043163806585135085,0.023838431354309006,0.0,2.852514068198798
8,ID9max_alpha10_window_size2.0,ETERRY-HumanDist_TSFreshWin_Ridge_max_alpha=10_window_size_2.0,10,2.0,0.6107215009217507,0.824708213652426,0.9073481185549387,0.032171827096483946,0.06818043572534195,0.03778366587877631,0.0,3.4798631485999065
2,ID3n_estimators300_window_size2.0,ETERRY-HumanDistTSFreshWin_GradBoost_n_estimators=300_window_size_2.0,300,2.0,0.6087528715590204,0.8276205098889668,0.9081743529457917,0.05559685958370707,0.09480608650808692,0.053290285610601736,0.0,3.617702922600438
35,ID36n_estimators5_window_size20.0,ETERRY-HumanDist_TSForest_n_estimators=5_window_size_20.0,5,20.0,0.6052260201820134,0.8264965851171837,0.905372001808899,0.09063550879942517,0.1570186129855652,0.08245073351845159,0.0,2.7998459427988562
31,ID32n_estimators5_window_size1.0,ETERRY-HumanDist_TSForest_n_estimators=5_window_size_1.0,5,1.0,0.5956270523876748,0.8620681213184488,0.9266067264403418,0.030832445272237368,0.10704959680603807,0.05889054112471946,0.0,2.85754379320133
32,ID33n_estimators5_window_size2.0,ETERRY-HumanDist_TSForest_n_estimators=5_window_size_2.0,5,2.0,0.5941711479684351,0.8673400391702142,0.9286888955413074,0.041322398750331085,0.12824807368184993,0.06983533824991968,0.0,2.813726610998856
33,ID34n_estimators5_window_size5.0,ETERRY-HumanDist_TSForest_n_estimators=5_window_size_5.0,5,5.0,0.5938960922837149,0.8584488236832744,0.9243974899216829,0.05808498298355177,0.11563951596760641,0.06275431706079215,0.0,2.714357886000653
1,ID2n_epochs1500_kernel_size40,ETERRY-HumanDist_InceptionTime_n_epochs=1500_kernel_size_40,1500,40.0,0.5634730493793872,0.9213288060913405,0.9590857495768313,0.05656852614828057,0.07348592207121415,0.03851403705128739,0.0,757.3810456336003
23,ID24num_kernels1000_n_estimators5,ETERRY-HumanDist_MiniRocket_GradBoost_num_kernels=1000_n_estimators_5,1000,5.0,0.47996757247432525,1.106218802700948,1.0515541711377598,0.02323830681634344,0.04510754095558944,0.021275052613966974,0.0,2.381265670200446
17,ID18num_kernels500_n_estimators5,ETERRY-HumanDist_MiniRocket_GradBoost_num_kernels=500_n_estimators_5,500,5.0,0.47537222100732934,1.1146663919676447,1.0547773561837037,0.018594180816303218,0.09611042382009846,0.04594693515089767,0.0,1.8371029667996481
11,ID12num_kernels200_n_estimators5,ETERRY-HumanDist_MiniRocket_GradBoost_num_kernels=200_n_estimators_5,200,5.0,0.47473848088755066,1.114165436468467,1.0548304454980624,0.012772608990781312,0.08046160672293808,0.03870617158575871,0.0,1.4993651336004405
29,ID30num_kernels2000_n_estimators5,ETERRY-HumanDist_MiniRocket_GradBoost_num_kernels=2000_n_estimators_5,2000,5.0,0.4698041887684701,1.128419005808571,1.0621515452356833,0.014525071812650517,0.03370637541247788,0.015909140832270453,0.0,3.658448568199674
30,ID31n_estimators5_window_size0.5,ETERRY-HumanDistTSFreshWin_GradBoost_n_estimators=5_window_size_0.5,5,0.5,0.46379715258739385,1.1411323806200735,1.0668045146929852,0.011327239069505845,0.11699325690483318,0.05532185870646273,0.0,4.477374410600532
31,ID32n_estimators5_window_size1.0,ETERRY-HumanDistTSFreshWin_GradBoost_n_estimators=5_window_size_1.0,5,1.0,0.4602940497011942,1.1474778289220209,1.0709874347603219,0.010251181732470074,0.04599773652820092,0.02153470472346075,0.0,3.797445500599861
9,ID10max_alpha10_window_size5.0,ETERRY-HumanDist_TSFreshWin_Ridge_max_alpha=10_window_size_5.0,10,5.0,0.45214801921840697,1.1665451937512814,1.0797527415507742,0.010855566729483715,0.056684457120447805,0.02606167425297948,0.0,3.2702294235998126
3,ID4max_alpha5_window_size5.0,ETERRY-HumanDist_TSFreshWin_Ridge_max_alpha=5_window_size_5.0,5,5.0,0.45145025497523167,1.1642624099647136,1.0784492543974207,0.020551313822144753,0.07537220574006347,0.03477952924294352,0.0,3.294226040200374
15,ID16max_alpha20_window_size5.0,ETERRY-HumanDist_TSFreshWin_Ridge_max_alpha=20_window_size_5.0,20,5.0,0.45101364279913475,1.1666060729199166,1.0798156984335627,0.024771095448191623,0.05291487007987531,0.024579062967365773,0.0,3.3922417141999177
27,ID28n_estimators25_window_size5.0,ETERRY-HumanDistTSFreshWin_GradBoost_n_estimators=25_window_size_5.0,25,5.0,0.4435842579119057,1.179702219790772,1.0852964705021768,0.028046960759114187,0.0927333263750468,0.042822784896467084,0.0,3.259480300799987
9,ID10n_estimators200_window_size5.0,ETERRY-HumanDistTSFreshWin_GradBoost_n_estimators=200_window_size_5.0,200,5.0,0.4417489096260869,1.1883663820510544,1.0888614076152634,0.047724835000330174,0.11316073069394945,0.052413901373213646,0.0,3.3816046603995344
15,ID16n_estimators100_window_size5.0,ETERRY-HumanDistTSFreshWin_GradBoost_n_estimators=100_window_size_5.0,100,5.0,0.4416522720518367,1.1826658160673469,1.086350202177109,0.03665577248854145,0.10947664122787389,0.05009046113883451,0.0,3.1776394529992102
