testID,metricValue,rv_start,rv_end,rv_intensity,vel_start,vel_end,vel_intensity
MODELFILE01_Test_001_26_05_2025_23_54_01,0.06985072609576372,0.0,0.0,0.0,0.0,0.0,0.0
MODELFILE01_Test_002_26_05_2025_23_54_01,2.672360589143539,0.0,0.0,0.0,0.0,0.0,0.0
MODELFILE01_Test_003_26_05_2025_23_54_01,2.6888367859117874,0.0,0.0,0.0,0.0,0.0,0.0
MODELFILE01_Test_004_26_05_2025_23_54_01,2.7510909567960846,0.0,0.0,0.0,0.0,0.0,0.0
MODELFILE01_Test_005_26_05_2025_23_54_01,2.8845018007809586,0.0,0.0,0.0,0.0,0.0,0.0
MODELFILE01_Test_006_26_05_2025_23_54_01,1.7053051188183228,0.0,0.0,0.0,0.0,0.0,0.0
MODELFILE01_Test_007_26_05_2025_23_54_01,2.384535694062482,0.0,0.0,0.0,0.0,0.0,0.0
MODELFILE01_Test_008_26_05_2025_23_54_01,2.1718932818838588,0.0,0.0,0.0,0.0,0.0,0.0
MODELFILE01_Test_010_26_05_2025_23_54_01,2.1061121675354384,0.0,0.0,0.0,0.0,0.0,0.0
MODELFILE01_Test_011_26_05_2025_23_54_01,1.2017368345523334,0.0,0.0,0.0,0.0,0.0,0.0
MODELFILE01_Test_012_26_05_2025_23_54_01,2.733510320966711,0.0,0.0,0.0,0.0,0.0,0.0
MODELFILE01_Test_013_26_05_2025_23_54_01,0.701928608076968,0.0,0.0,0.0,0.0,0.0,0.0
MODELFILE01_Test_014_26_05_2025_23_54_01,2.8670053589206406,0.0,0.0,0.0,0.0,0.0,0.0
MODELFILE01_Test_015_26_05_2025_23_54_01,1.9224755717664543,0.0,0.0,0.0,0.0,0.0,0.0
MODELFILE01_Test_016_26_05_2025_23_54_01,0.058597424829207115,0.0,0.0,0.0,0.0,0.0,0.0
MODELFILE01_Test_017_26_05_2025_23_54_01,2.4320664868491573,0.0,0.0,0.0,0.0,0.0,0.0
MODELFILE01_Test_018_26_05_2025_23_54_01,0.3158460673340916,0.0,0.0,0.0,0.0,0.0,0.0
MODELFILE01_Test_020_26_05_2025_23_54_01,2.114923759687907,0.0,0.0,0.0,0.0,0.0,0.0
MODELFILE01_Test_021_26_05_2025_23_54_01,2.6287835276750813,0.0,0.0,0.0,0.0,0.0,0.0
MODELFILE01_Test_022_26_05_2025_23_54_01,2.4349730577461677,0.0,0.0,0.0,0.0,0.0,0.0
MODELFILE01_Test_023_26_05_2025_23_54_01,1.2669692663479082,0.0,0.0,0.0,0.0,0.0,0.0
MODELFILE01_Test_024_26_05_2025_23_54_01,0.8681850161159841,0.0,0.0,0.0,0.0,0.0,0.0
MODELFILE01_Test_025_26_05_2025_23_54_01,2.272297449369159,0.0,0.0,0.0,0.0,0.0,0.0
MODELFILE01_Test_026_26_05_2025_23_54_01,2.982278330426485,0.0,0.0,0.0,0.0,0.0,0.0
MODELFILE01_Test_027_26_05_2025_23_54_01,1.4746590954777938,0.0,0.0,0.0,0.0,0.0,0.0
MODELFILE01_Test_028_26_05_2025_23_54_01,2.0334095108360173,0.0,0.0,0.0,0.0,0.0,0.0
MODELFILE01_Test_029_26_05_2025_23_54_01,2.984934804629236,0.0,0.0,0.0,0.0,0.0,0.0
MODELFILE01_Test_030_26_05_2025_23_54_01,1.144848932588239,0.0,0.0,0.0,0.0,0.0,0.0
MODELFILE01_Test_031_26_05_2025_23_54_01,1.7063575481486262,0.0,0.0,0.0,0.0,0.0,0.0
MODELFILE01_Test_032_26_05_2025_23_54_01,2.8043792937417082,0.0,0.0,0.0,0.0,0.0,0.0
MODELFILE01_Test_033_27_05_2025_00_45_23,2.6569997278807387,0.0,0.0,0.0,0.0,0.0,0.0
